iperf 3.7
Linux netviews 5.4.0-53-generic #59-Ubuntu SMP Wed Oct 21 09:38:44 UTC 2020 x86_64
Control connection MSS 1448
Time: Wed, 18 Nov 2020 04:22:15 GMT
Connecting to host 10.0.0.11, port 84
      Cookie: xqfj76wlewrxv6pehgrf4rh44joejurin4mc
      TCP MSS: 1448 (default)
[ 19]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 21]   1.00-2.00   sec   509 KBytes  4.17 Mbits/sec    0   33.9 KBytes       
[ 23]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 25]   1.00-2.00   sec   433 KBytes  3.54 Mbits/sec    0   18.4 KBytes       
[ 27]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 29]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 31]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 33]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 35]   1.00-2.00   sec  4.35 MBytes  36.5 Mbits/sec    0    417 KBytes       
[ 37]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 39]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 41]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 43]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 45]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 47]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   15.6 KBytes       
[ 49]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 51]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 53]   1.00-2.00   sec   477 KBytes  3.90 Mbits/sec    0   25.5 KBytes       
[ 55]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 57]   1.00-2.00   sec   636 KBytes  5.21 Mbits/sec    0   53.7 KBytes       
[ 59]   1.00-2.00   sec   700 KBytes  5.73 Mbits/sec    0   63.6 KBytes       
[ 61]   1.00-2.00   sec  2.73 MBytes  22.9 Mbits/sec    0    189 KBytes       
[ 63]   1.00-2.00   sec  1.62 MBytes  13.6 Mbits/sec    0    151 KBytes       
[ 65]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   32.5 KBytes       
[ 67]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   46.7 KBytes       
[ 69]   1.00-2.00   sec   764 KBytes  6.26 Mbits/sec    0   73.5 KBytes       
[ 71]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 73]   1.00-2.00   sec   509 KBytes  4.17 Mbits/sec    0   48.1 KBytes       
[ 75]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   36.8 KBytes       
[ 77]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   24.0 KBytes       
[ 79]   1.00-2.00   sec   509 KBytes  4.17 Mbits/sec    0   46.7 KBytes       
[ 81]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   19.8 KBytes       
[ 83]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   36.8 KBytes       
[ 85]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   39.6 KBytes       
[ 87]   1.00-2.00   sec   636 KBytes  5.21 Mbits/sec    0   56.6 KBytes       
[ 89]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   31.1 KBytes       
[ 91]   1.00-2.00   sec   636 KBytes  5.21 Mbits/sec    0   58.0 KBytes       
[ 93]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   19.8 KBytes       
[ 95]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 97]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 99]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[101]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[103]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[SUM]   1.00-2.00   sec  38.0 MBytes   319 Mbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[  7]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[  9]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 11]   2.00-3.00   sec  5.22 MBytes  43.8 Mbits/sec    0    396 KBytes       
[ 13]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 15]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0   24.0 KBytes       
[ 17]   2.00-3.00   sec  4.66 MBytes  39.1 Mbits/sec    0    441 KBytes       
[ 19]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 21]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0   33.9 KBytes       
[ 23]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 25]   2.00-3.00   sec   444 KBytes  3.64 Mbits/sec    0   18.4 KBytes       
[ 27]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 29]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 31]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 33]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 35]   2.00-3.00   sec  5.22 MBytes  43.8 Mbits/sec    0    417 KBytes       
[ 37]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0   22.6 KBytes       
[ 39]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 41]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 43]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 45]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 47]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   15.6 KBytes       
[ 49]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 51]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 53]   2.00-3.00   sec   373 KBytes  3.06 Mbits/sec    0   25.5 KBytes       
[ 55]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0   25.5 KBytes       
[ 57]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    0   53.7 KBytes       
[ 59]   2.00-3.00   sec   573 KBytes  4.69 Mbits/sec    0   63.6 KBytes       
[ 61]   2.00-3.00   sec  2.42 MBytes  20.3 Mbits/sec    0    189 KBytes       
[ 63]   2.00-3.00   sec  1.86 MBytes  15.6 Mbits/sec    0    151 KBytes       
[ 65]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0   32.5 KBytes       
[ 67]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0   46.7 KBytes       
[ 69]   2.00-3.00   sec   954 KBytes  7.82 Mbits/sec    0   73.5 KBytes       
[ 71]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 73]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0   48.1 KBytes       
[ 75]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0   36.8 KBytes       
[ 77]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 79]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0   46.7 KBytes       
[ 81]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   19.8 KBytes       
[ 83]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0   36.8 KBytes       
[ 85]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0   39.6 KBytes       
[ 87]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    0   56.6 KBytes       
[ 89]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   31.1 KBytes       
[ 91]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    0   58.0 KBytes       
[ 93]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 95]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[ 97]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 99]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0   22.6 KBytes       
[101]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[103]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[SUM]   2.00-3.00   sec  40.1 MBytes   336 Mbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[  7]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   25.5 KBytes       
[  9]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 11]   3.00-4.00   sec  4.29 MBytes  36.0 Mbits/sec    0    396 KBytes       
[ 13]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 15]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   24.0 KBytes       
[ 17]   3.00-4.00   sec  4.66 MBytes  39.1 Mbits/sec    0    441 KBytes       
[ 19]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 21]   3.00-4.00   sec   509 KBytes  4.17 Mbits/sec    0   33.9 KBytes       
[ 23]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 25]   3.00-4.00   sec   444 KBytes  3.64 Mbits/sec    0   18.4 KBytes       
[ 27]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 29]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 31]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   26.9 KBytes       
[ 33]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   26.9 KBytes       
[ 35]   3.00-4.00   sec  4.35 MBytes  36.5 Mbits/sec    0    417 KBytes       
[ 37]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 39]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 41]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   22.6 KBytes       
[ 43]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   22.6 KBytes       
[ 45]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   25.5 KBytes       
[ 47]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   15.6 KBytes       
[ 49]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   26.9 KBytes       
[ 51]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   26.9 KBytes       
