iperf 3.7
Linux netviews 5.4.0-53-generic #59-Ubuntu SMP Wed Oct 21 09:38:44 UTC 2020 x86_64
Control connection MSS 1448
Time: Wed, 18 Nov 2020 04:22:15 GMT
Connecting to host 10.0.0.10, port 81
      Cookie: kowbz6ltguxcjwsx6tubx4cjjnezf6jvspko
      TCP MSS: 1448 (default)
[ 93]   0.00-1.00   sec   327 KBytes  2.67 Mbits/sec   10   5.66 KBytes       
[ 95]   0.00-1.00   sec   327 KBytes  2.67 Mbits/sec   18   4.24 KBytes       
[ 97]   0.00-1.00   sec   327 KBytes  2.67 Mbits/sec   16   4.24 KBytes       
[ 99]   0.00-1.00   sec   206 KBytes  1.69 Mbits/sec   11   2.83 KBytes       
[101]   0.00-1.00   sec   280 KBytes  2.29 Mbits/sec   13   7.07 KBytes       
[103]   0.00-1.00   sec   242 KBytes  1.98 Mbits/sec   20   1.41 KBytes       
[SUM]   0.00-1.00   sec  16.3 MBytes   137 Mbits/sec  869             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   12   1.41 KBytes       
[  7]   1.00-2.00   sec   157 KBytes  1.29 Mbits/sec   13   4.24 KBytes       
[  9]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   14   1.41 KBytes       
[ 11]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   16   4.24 KBytes       
[ 13]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec    9   4.24 KBytes       
[ 15]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec    6   4.24 KBytes       
[ 17]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   18   2.83 KBytes       
[ 19]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec    9   1.41 KBytes       
[ 21]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   10   4.24 KBytes       
[ 23]   1.00-2.00   sec   255 KBytes  2.09 Mbits/sec   18   4.24 KBytes       
[ 25]   1.00-2.00   sec  80.6 KBytes   660 Kbits/sec   10   2.83 KBytes       
[ 27]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   13   4.24 KBytes       
[ 29]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec    9   4.24 KBytes       
[ 31]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    6   1.41 KBytes       
[ 33]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   11   1.41 KBytes       
[ 35]   1.00-2.00   sec   105 KBytes   857 Kbits/sec   12   4.24 KBytes       
[ 37]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   11   4.24 KBytes       
[ 39]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    5   4.24 KBytes       
[ 41]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   14   1.41 KBytes       
[ 43]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   12   2.83 KBytes       
[ 45]   1.00-2.00   sec  79.2 KBytes   649 Kbits/sec   10   4.24 KBytes       
[ 47]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    7   2.83 KBytes       
[ 49]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   10   4.24 KBytes       
[ 51]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec    6   2.83 KBytes       
[ 53]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   12   2.83 KBytes       
[ 55]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   20   4.24 KBytes       
[ 57]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   14   4.24 KBytes       
[ 59]   1.00-2.00   sec   137 KBytes  1.12 Mbits/sec   20   4.24 KBytes       
[ 61]   1.00-2.00   sec   150 KBytes  1.23 Mbits/sec   11   5.66 KBytes       
[ 63]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec   10   1.41 KBytes       
[ 65]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   16   4.24 KBytes       
[ 67]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   15   1.41 KBytes       
[ 69]   1.00-2.00   sec   106 KBytes   869 Kbits/sec   19   2.83 KBytes       
[ 71]   1.00-2.00   sec   137 KBytes  1.12 Mbits/sec   10   4.24 KBytes       
[ 73]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   10   2.83 KBytes       
[ 75]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec    9   2.83 KBytes       
[ 77]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec   13   2.83 KBytes       
[ 79]   1.00-2.00   sec   148 KBytes  1.22 Mbits/sec   16   1.41 KBytes       
[ 81]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   10   5.66 KBytes       
[ 83]   1.00-2.00   sec   191 KBytes  1.56 Mbits/sec   13   4.24 KBytes       
[ 85]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   11   4.24 KBytes       
[ 87]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   11   5.66 KBytes       
[ 89]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   12   2.83 KBytes       
[ 91]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec   11   2.83 KBytes       
[ 93]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec   12   4.24 KBytes       
[ 95]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   13   4.24 KBytes       
[ 97]   1.00-2.00   sec  63.6 KBytes   521 Kbits/sec   14   2.83 KBytes       
[ 99]   1.00-2.00   sec  91.9 KBytes   753 Kbits/sec    9   4.24 KBytes       
[101]   1.00-2.00   sec   140 KBytes  1.15 Mbits/sec   12   4.24 KBytes       
[103]   1.00-2.00   sec   106 KBytes   869 Kbits/sec   14   5.66 KBytes       
[SUM]   1.00-2.00   sec  4.70 MBytes  39.5 Mbits/sec  598             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    9   1.41 KBytes       
[  7]   2.00-3.00   sec  73.5 KBytes   602 Kbits/sec   14   2.83 KBytes       
[  9]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    6   7.07 KBytes       
[ 11]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec   12   2.83 KBytes       
[ 13]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    7   5.66 KBytes       
[ 15]   2.00-3.00   sec   191 KBytes  1.56 Mbits/sec   13   7.07 KBytes       
[ 17]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   14   1.41 KBytes       
[ 19]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec   10   4.24 KBytes       
[ 21]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    8   1.41 KBytes       
[ 23]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   18   2.83 KBytes       
[ 25]   2.00-3.00   sec  83.4 KBytes   683 Kbits/sec    9   1.41 KBytes       
[ 27]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   11   4.24 KBytes       
[ 29]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    8   2.83 KBytes       
[ 31]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    2   1.41 KBytes       
[ 33]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    8   2.83 KBytes       
[ 35]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   13   4.24 KBytes       
[ 37]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec   16   2.83 KBytes       
[ 39]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   14   2.83 KBytes       
[ 41]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    3   5.66 KBytes       
[ 43]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   10   4.24 KBytes       
[ 45]   2.00-3.00   sec   158 KBytes  1.30 Mbits/sec   15   4.24 KBytes       
[ 47]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    9   2.83 KBytes       
[ 49]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    9   5.66 KBytes       
[ 51]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    8   2.83 KBytes       
[ 53]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec   13   1.41 KBytes       
[ 55]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    5   2.83 KBytes       
