nifwd_sender,4.37,10.2,91.1,59.8,90.5,89.7,80.4,45.0,52.3,89.8,109.0,45.1,306.0,191.0,268.0,186.0,16.9,19.0,22.1,11.3,12.6,45.3,20.0,45.5
nifwd_receiver,4.33,10.1,90.8,59.3,90.0,89.3,80.1,44.7,52.0,89.4,108.0,44.8,305.0,191.0,268.0,185.0,16.7,18.9,21.9,11.3,12.5,45.1,19.9,45.2
nifwd_sender,4.17,43.9,88.7,39.6,50.5,43.4,45.6,43.6,24.3,79.9,73.0,54.7,242.0,234.0,291.0,185.0,48.1,87.2,44.9,5.56,4.05,44.0,88.7,48.2
nifwd_receiver,4.14,43.5,88.2,39.3,50.1,43.2,45.3,43.3,24.1,79.4,72.4,54.4,242.0,234.0,291.0,185.0,47.9,86.9,44.7,5.52,4.03,43.8,88.3,47.8
nifwd_sender,95.6,47.4,11.5,47.6,51.2,38.7,95.3,46.4,95.5,62.2,93.1,46.1,245.0,203.0,219.0,286.0,28.4,8.87,52.0,13.4,19.2,10.6,48.7,52.2
nifwd_receiver,95.2,47.2,11.4,47.3,50.9,38.4,94.9,46.2,94.5,61.7,92.6,45.8,245.0,202.0,218.0,285.0,28.3,8.81,51.7,13.4,19.1,10.5,48.3,51.8
nifwd_sender,4.5,54.4,50.6,45.7,47.4,47.1,153.0,4.22,82.3,46.0,81.1,84.6,245.0,187.0,259.0,260.0,49.2,39.7,46.0,14.5,4.22,5.19,47.7,51.7
nifwd_receiver,4.47,54.1,50.3,45.4,47.0,46.8,153.0,4.17,81.8,45.6,80.6,84.1,244.0,186.0,258.0,260.0,48.9,39.5,45.9,14.4,4.2,5.15,47.3,51.3
nifwd_sender,6.6,46.4,55.3,74.7,83.7,90.9,47.4,51.0,88.2,62.6,47.6,45.3,308.0,180.0,223.0,242.0,50.3,29.0,13.7,25.2,4.35,46.3,48.2,45.6
nifwd_receiver,6.55,46.0,54.9,74.3,83.3,90.5,47.1,50.7,87.9,62.1,47.3,45.1,308.0,180.0,222.0,242.0,50.0,28.8,13.6,25.1,4.32,46.0,47.9,45.4
nifwd_sender,13.9,23.1,47.8,4.66,59.9,47.0,94.1,93.2,30.2,44.5,108.0,74.9,273.0,218.0,281.0,179.0,51.0,29.2,95.2,15.8,13.4,13.7,48.0,52.1
nifwd_receiver,13.8,23.0,47.5,4.62,59.5,46.8,93.8,92.9,30.0,44.3,108.0,74.6,272.0,218.0,280.0,179.0,50.8,29.1,94.6,15.7,13.3,13.6,47.8,51.8
nifwd_sender,13.4,4.34,8.34,48.0,69.8,62.5,47.7,47.1,48.2,78.3,86.8,91.0,303.0,199.0,271.0,180.0,51.2,41.2,24.4,9.21,8.05,33.4,94.1,94.0
nifwd_receiver,13.4,4.32,8.28,47.6,69.5,62.1,47.3,46.7,47.9,77.9,86.3,90.4,302.0,198.0,271.0,179.0,50.9,41.0,24.3,9.14,8.01,33.2,93.6,93.5
nifwd_sender,4.23,15.1,86.2,43.3,44.3,44.6,46.6,71.7,76.4,86.4,34.4,71.8,324.0,122.0,330.0,174.0,46.3,44.4,4.14,15.2,5.7,130.0,44.3,43.3
nifwd_receiver,4.2,15.1,85.8,43.0,44.0,44.2,46.3,71.3,75.9,86.0,34.1,71.5,323.0,121.0,329.0,174.0,46.0,44.2,4.1,15.2,5.66,129.0,44.0,43.0
nifwd_sender,10.4,3.78,3.96,48.2,86.4,40.5,79.6,169.0,49.9,75.7,81.5,41.6,245.0,232.0,249.0,227.0,47.1,23.5,20.0,15.6,9.79,13.9,95.5,46.4
nifwd_receiver,10.3,3.75,3.95,47.7,86.0,40.3,79.2,168.0,49.5,75.1,81.0,41.4,245.0,232.0,248.0,227.0,46.8,23.4,19.9,15.5,9.74,13.9,95.0,45.9
nifwd_sender,4.42,51.9,99.9,14.7,53.8,4.52,99.1,143.0,136.0,40.9,87.6,34.9,303.0,211.0,248.0,188.0,53.1,20.9,10.7,8.41,6.67,21.4,50.5,15.5
nifwd_receiver,4.41,51.5,99.3,14.6,53.4,4.48,98.7,143.0,135.0,40.8,87.1,34.7,302.0,211.0,248.0,187.0,52.8,20.8,10.7,8.38,6.64,21.3,50.2,15.4
nifwd_sender,20.7,43.7,4.37,42.6,182.0,65.1,48.9,42.5,95.8,42.7,70.3,61.1,290.0,166.0,131.0,366.0,24.6,45.2,16.0,51.9,24.6,4.53,48.7,27.3
nifwd_receiver,20.6,43.3,4.35,42.4,181.0,64.8,48.5,42.2,95.4,42.4,69.8,60.6,290.0,165.0,131.0,366.0,24.5,45.0,15.9,51.5,24.5,4.49,48.4,27.2
nifwd_sender,7.32,36.0,48.8,59.6,45.9,44.9,56.5,82.3,75.3,32.0,90.2,45.2,357.0,173.0,242.0,181.0,48.6,46.0,6.22,45.6,90.9,44.9,45.9,7.54
nifwd_receiver,7.29,35.9,48.4,59.3,45.5,44.6,56.2,81.8,75.0,31.8,89.5,44.9,356.0,173.0,241.0,180.0,48.4,45.8,6.19,45.4,90.5,44.6,45.6,7.5
nifwd_sender,4.62,32.6,4.64,47.8,59.5,95.0,53.4,47.8,50.9,92.2,102.0,43.7,301.0,281.0,208.0,164.0,53.9,23.3,11.1,22.1,102.0,9.62,51.6,52.6
nifwd_receiver,4.6,32.4,4.62,47.6,59.1,94.5,53.0,47.6,50.6,91.8,101.0,43.6,300.0,280.0,207.0,163.0,53.6,23.2,11.0,21.9,102.0,9.58,51.3,52.3
nifwd_sender,4.63,22.2,4.5,46.7,52.8,92.5,88.7,53.8,112.0,47.3,50.6,51.1,450.0,120.0,111.0,274.0,16.6,45.8,40.3,13.6,6.37,94.2,25.8,93.4
