ref_nifwd_sender,75.8,41.9,78.2,128.0,90.9,76.8,77.8,77.4,78.0,74.8,74.9,80.5,11.2,30.0,71.0,41.9,14.8,30.2,62.9,30.1,98.4,14.1,69.3,10.9,29.6,37.0,9.68,7.23,11.3,7.38,90.0,28.4,51.7,26.4,30.6,15.3,53.6,17.4,11.8,16.9,6.52,15.4
ref_nifwd_sender,73.6,74.0,87.3,73.6,50.0,72.4,73.7,74.2,52.6,67.4,182.0,71.9,32.8,33.4,71.3,53.3,75.6,10.1,52.1,8.7,45.1,22.1,35.5,7.42,15.7,8.92,34.5,37.9,56.0,8.85,41.1,10.9,25.2,64.4,67.3,31.9,23.2,30.8,15.0,7.49,15.5,7.77
ref_nifwd_sender,81.6,79.7,81.7,104.0,86.5,45.8,76.8,78.4,79.8,80.2,79.0,80.4,11.6,21.0,32.0,53.6,7.32,14.5,27.9,16.8,5.16,5.56,5.36,30.0,54.3,29.7,28.0,6.78,19.6,71.2,27.1,17.5,53.5,54.0,53.5,30.8,47.3,25.8,53.6,50.5,53.5,46.4
ref_nifwd_sender,82.8,76.3,77.0,91.4,70.3,82.5,63.9,83.0,80.3,83.8,73.7,86.7,13.3,13.6,72.5,24.4,32.9,70.5,7.68,10.2,56.5,47.4,27.1,27.6,209.0,6.72,35.5,11.8,20.9,10.1,7.14,6.58,12.6,30.5,25.9,6.43,6.57,6.73,53.4,34.0,27.1,30.7
ref_nifwd_sender,75.0,84.1,80.8,83.6,45.2,78.7,101.0,77.4,82.7,82.1,81.8,82.4,60.3,24.9,67.8,36.8,12.5,40.5,12.7,7.03,36.2,10.4,17.0,27.7,22.5,6.86,38.7,66.2,13.3,61.5,6.48,26.3,66.2,26.5,24.6,7.82,66.3,19.0,11.3,50.0,21.7,64.0
ref_nifwd_sender,72.6,153.0,69.2,59.6,128.0,36.4,77.2,74.1,56.7,75.9,75.7,75.1,15.3,13.5,63.3,37.9,40.7,16.4,8.03,5.41,24.0,32.7,19.9,9.23,36.1,19.6,8.71,9.94,31.9,23.9,59.1,27.6,57.0,14.1,22.5,5.81,61.4,5.93,60.9,154.0,7.99,59.3
ref_nifwd_sender,89.6,76.6,130.0,77.8,77.3,75.9,67.7,70.4,76.0,69.2,69.5,72.9,17.7,20.7,68.1,41.4,58.6,68.7,38.8,6.04,13.8,57.5,41.6,16.4,23.6,6.49,38.5,10.6,10.5,66.1,6.6,18.8,59.9,47.6,8.29,10.0,28.9,36.8,58.6,28.9,8.67,30.1
ref_nifwd_sender,77.5,74.1,109.0,71.7,76.2,76.9,62.0,73.0,104.0,77.2,76.7,75.9,31.9,55.7,156.0,35.0,44.1,38.7,6.63,7.32,11.4,12.0,38.5,48.9,61.0,6.46,43.0,46.0,37.6,64.4,37.6,13.3,10.3,29.7,33.1,6.67,6.68,14.6,21.5,6.73,16.6,7.32
ref_nifwd_sender,62.3,55.6,73.6,123.0,76.1,74.1,125.0,9.22,70.1,73.0,74.3,136.0,66.1,59.4,21.0,6.88,23.8,56.0,27.7,5.81,6.04,40.4,6.12,6.6,26.6,11.8,63.4,8.43,10.9,6.11,21.1,33.0,58.7,49.6,64.7,11.4,7.02,13.0,42.2,130.0,6.45,58.0
ref_nifwd_sender,66.3,72.5,74.4,180.0,73.9,74.3,73.3,37.7,73.8,75.3,75.4,75.8,47.5,26.4,101.0,50.4,32.5,6.49,16.8,47.4,65.3,9.67,31.4,17.5,7.11,13.9,6.26,6.38,37.0,66.8,44.4,6.5,8.41,13.6,40.8,8.02,49.4,67.9,38.1,51.3,24.7,6.86
ref_nifwd_sender,52.6,71.4,238.0,76.6,78.4,57.2,72.0,6.86,74.5,78.4,79.1,68.8,7.57,45.9,14.4,101.0,6.13,33.5,8.27,6.09,50.2,25.3,13.2,53.2,245.0,10.2,13.5,51.3,8.01,8.03,12.9,20.7,31.4,10.4,11.9,7.78,44.1,53.0,6.45,22.3,14.4,12.2
