fwd_sender,616.0,324.0
fwd_receiver,615.0,323.0
fwd_sender,461.0,477.0
fwd_receiver,460.0,476.0
fwd_sender,533.0,405.0
fwd_receiver,533.0,404.0
fwd_sender,441.0,499.0
fwd_receiver,440.0,498.0
fwd_sender,381.0,555.0
fwd_receiver,380.0,555.0
fwd_sender,619.0,319.0
fwd_receiver,619.0,319.0
fwd_sender,517.0,421.0
fwd_receiver,517.0,420.0
fwd_sender,535.0,404.0
fwd_receiver,534.0,403.0
fwd_sender,630.0,305.0
fwd_receiver,630.0,305.0
fwd_sender,596.0,343.0
fwd_receiver,595.0,343.0
