-----------------------------------------------------------
Server listening on 82
-----------------------------------------------------------
Accepted connection from 10.0.0.2, port 51720
[  5] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52016
[  8] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52032
[ 10] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52048
[ 12] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52064
[ 14] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52076
[ 16] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52092
[ 18] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52108
[ 20] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52124
[ 22] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52138
[ 24] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52152
[ 26] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52162
[ 28] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52174
[ 30] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52186
[ 32] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52200
[ 34] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52214
[ 36] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52226
[ 38] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52242
[ 40] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52280
[ 42] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52314
[ 44] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52352
[ 46] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52364
[ 48] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52380
[ 50] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52402
[ 52] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52418
[ 54] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52436
[ 56] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52454
[ 58] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52476
[ 60] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52484
[ 62] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52508
[ 64] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52558
[ 66] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52594
[ 68] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52650
[ 70] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52692
[ 72] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52734
[ 74] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52772
[ 76] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52810
[ 78] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52854
[ 80] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52892
[ 82] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52948
[ 84] local 10.0.0.10 port 82 connected to 10.0.0.2 port 52994
[ 86] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53030
[ 88] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53070
[ 90] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53112
[ 92] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53152
[ 94] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53188
[ 96] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53226
[ 98] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53268
[100] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53312
[102] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53362
[104] local 10.0.0.10 port 82 connected to 10.0.0.2 port 53412
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-1.00   sec   191 KBytes  1.56 Mbits/sec                  
[  8]   0.00-1.00   sec   195 KBytes  1.60 Mbits/sec                  
[ 10]   0.00-1.00   sec   189 KBytes  1.55 Mbits/sec                  
[ 12]   0.00-1.00   sec   188 KBytes  1.54 Mbits/sec                  
[ 14]   0.00-1.00   sec   141 KBytes  1.16 Mbits/sec                  
[ 16]   0.00-1.00   sec   165 KBytes  1.36 Mbits/sec                  
[ 18]   0.00-1.00   sec   144 KBytes  1.18 Mbits/sec                  
[ 20]   0.00-1.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 22]   0.00-1.00   sec   168 KBytes  1.38 Mbits/sec                  
[ 24]   0.00-1.00   sec   182 KBytes  1.49 Mbits/sec                  
[ 26]   0.00-1.00   sec   157 KBytes  1.29 Mbits/sec                  
[ 28]   0.00-1.00   sec   140 KBytes  1.15 Mbits/sec                  
[ 30]   0.00-1.00   sec   180 KBytes  1.47 Mbits/sec                  
[ 32]   0.00-1.00   sec   182 KBytes  1.49 Mbits/sec                  
[ 34]   0.00-1.00   sec   165 KBytes  1.36 Mbits/sec                  
[ 36]   0.00-1.00   sec   168 KBytes  1.38 Mbits/sec                  
[ 38]   0.00-1.00   sec   182 KBytes  1.49 Mbits/sec                  
[ 40]   0.00-1.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 42]   0.00-1.00   sec   156 KBytes  1.27 Mbits/sec                  
[ 44]   0.00-1.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 46]   0.00-1.00   sec   161 KBytes  1.32 Mbits/sec                  
[ 48]   0.00-1.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 50]   0.00-1.00   sec   132 KBytes  1.08 Mbits/sec                  
[ 52]   0.00-1.00   sec   163 KBytes  1.33 Mbits/sec                  
[ 54]   0.00-1.00   sec   165 KBytes  1.36 Mbits/sec                  
[ 56]   0.00-1.00   sec   146 KBytes  1.19 Mbits/sec                  
[ 58]   0.00-1.00   sec   167 KBytes  1.37 Mbits/sec                  
[ 60]   0.00-1.00   sec   177 KBytes  1.45 Mbits/sec                  
[ 62]   0.00-1.00   sec   167 KBytes  1.37 Mbits/sec                  
[ 64]   0.00-1.00   sec   153 KBytes  1.25 Mbits/sec                  
[ 66]   0.00-1.00   sec   161 KBytes  1.32 Mbits/sec                  
[ 68]   0.00-1.00   sec   167 KBytes  1.37 Mbits/sec                  
[ 70]   0.00-1.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 72]   0.00-1.00   sec   147 KBytes  1.20 Mbits/sec                  
[ 74]   0.00-1.00   sec   156 KBytes  1.27 Mbits/sec                  
[ 76]   0.00-1.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 78]   0.00-1.00   sec   157 KBytes  1.29 Mbits/sec                  
[ 80]   0.00-1.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 82]   0.00-1.00   sec   177 KBytes  1.45 Mbits/sec                  
[ 84]   0.00-1.00   sec   156 KBytes  1.27 Mbits/sec                  
[ 86]   0.00-1.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 88]   0.00-1.00   sec   163 KBytes  1.33 Mbits/sec                  
[ 90]   0.00-1.00   sec   141 KBytes  1.16 Mbits/sec                  
[ 92]   0.00-1.00   sec   137 KBytes  1.12 Mbits/sec                  
[ 94]   0.00-1.00   sec   153 KBytes  1.25 Mbits/sec                  
[ 96]   0.00-1.00   sec   144 KBytes  1.18 Mbits/sec                  
[ 98]   0.00-1.00   sec   156 KBytes  1.27 Mbits/sec                  
[100]   0.00-1.00   sec   151 KBytes  1.24 Mbits/sec                  
[102]   0.00-1.00   sec   150 KBytes  1.23 Mbits/sec                  
[104]   0.00-1.00   sec   113 KBytes   927 Kbits/sec                  
[SUM]   0.00-1.00   sec  7.95 MBytes  66.7 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec  82.0 KBytes   672 Kbits/sec                  
[  8]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec                  
[ 10]   1.00-2.00   sec   107 KBytes   880 Kbits/sec                  
[ 12]   1.00-2.00   sec   103 KBytes   846 Kbits/sec                  
[ 14]   1.00-2.00   sec  36.8 KBytes   301 Kbits/sec                  
[ 16]   1.00-2.00   sec  82.0 KBytes   672 Kbits/sec                  
[ 18]   1.00-2.00   sec  33.9 KBytes   278 Kbits/sec                  
[ 20]   1.00-2.00   sec  84.8 KBytes   695 Kbits/sec                  
[ 22]   1.00-2.00   sec   117 KBytes   962 Kbits/sec                  
[ 24]   1.00-2.00   sec  90.5 KBytes   741 Kbits/sec                  
[ 26]   1.00-2.00   sec  32.5 KBytes   266 Kbits/sec                  
[ 28]   1.00-2.00   sec  76.4 KBytes   626 Kbits/sec                  
[ 30]   1.00-2.00   sec   122 KBytes   996 Kbits/sec                  
[ 32]   1.00-2.00   sec  97.6 KBytes   799 Kbits/sec                  
[ 34]   1.00-2.00   sec  91.9 KBytes   753 Kbits/sec                  
[ 36]   1.00-2.00   sec   100 KBytes   823 Kbits/sec                  
[ 38]   1.00-2.00   sec   124 KBytes  1.02 Mbits/sec                  
[ 40]   1.00-2.00   sec  99.0 KBytes   811 Kbits/sec                  
[ 42]   1.00-2.00   sec   109 KBytes   892 Kbits/sec                  
[ 44]   1.00-2.00   sec  82.0 KBytes   672 Kbits/sec                  
[ 46]   1.00-2.00   sec   130 KBytes  1.07 Mbits/sec                  
[ 48]   1.00-2.00   sec   107 KBytes   880 Kbits/sec                  
[ 50]   1.00-2.00   sec  29.7 KBytes   243 Kbits/sec                  
[ 52]   1.00-2.00   sec  89.1 KBytes   730 Kbits/sec                  
[ 54]   1.00-2.00   sec   110 KBytes   904 Kbits/sec                  
[ 56]   1.00-2.00   sec  80.6 KBytes   660 Kbits/sec                  
[ 58]   1.00-2.00   sec   110 KBytes   904 Kbits/sec                  
[ 60]   1.00-2.00   sec  39.6 KBytes   324 Kbits/sec                  
[ 62]   1.00-2.00   sec  65.0 KBytes   533 Kbits/sec                  
[ 64]   1.00-2.00   sec  87.7 KBytes   718 Kbits/sec                  
[ 66]   1.00-2.00   sec  39.6 KBytes   324 Kbits/sec                  
[ 68]   1.00-2.00   sec   100 KBytes   823 Kbits/sec                  
[ 70]   1.00-2.00   sec  70.7 KBytes   579 Kbits/sec                  
[ 72]   1.00-2.00   sec  60.8 KBytes   498 Kbits/sec                  
[ 74]   1.00-2.00   sec   109 KBytes   892 Kbits/sec                  
[ 76]   1.00-2.00   sec  87.7 KBytes   718 Kbits/sec                  
[ 78]   1.00-2.00   sec   122 KBytes   996 Kbits/sec                  
[ 80]   1.00-2.00   sec  97.6 KBytes   799 Kbits/sec                  
[ 82]   1.00-2.00   sec   119 KBytes   973 Kbits/sec                  
[ 84]   1.00-2.00   sec   139 KBytes  1.14 Mbits/sec                  
[ 86]   1.00-2.00   sec  55.1 KBytes   452 Kbits/sec                  
[ 88]   1.00-2.00   sec  76.4 KBytes   626 Kbits/sec                  
[ 90]   1.00-2.00   sec  76.4 KBytes   626 Kbits/sec                  
[ 92]   1.00-2.00   sec   106 KBytes   869 Kbits/sec                  
[ 94]   1.00-2.00   sec  87.7 KBytes   718 Kbits/sec                  
[ 96]   1.00-2.00   sec   115 KBytes   938 Kbits/sec                  
[ 98]   1.00-2.00   sec  99.0 KBytes   811 Kbits/sec                  
[100]   1.00-2.00   sec   105 KBytes   857 Kbits/sec                  
[102]   1.00-2.00   sec  70.7 KBytes   579 Kbits/sec                  
[104]   1.00-2.00   sec  56.6 KBytes   463 Kbits/sec                  
[SUM]   1.00-2.00   sec  4.34 MBytes  36.4 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
