-----------------------------------------------------------
Server listening on 83
-----------------------------------------------------------
Accepted connection from 10.0.0.3, port 60732
[  5] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33440
[  8] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33486
[ 10] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33542
[ 12] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33608
[ 14] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33636
[ 16] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33676
[ 18] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33718
[ 20] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33758
[ 22] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33800
[ 24] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33842
[ 26] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33876
[ 28] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33916
[ 30] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33958
[ 32] local 10.0.0.10 port 83 connected to 10.0.0.3 port 33992
[ 34] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34030
[ 36] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34066
[ 38] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34110
[ 40] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34146
[ 42] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34182
[ 44] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34226
[ 46] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34270
[ 48] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34300
[ 50] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34334
[ 52] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34370
[ 54] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34402
[ 56] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34434
[ 58] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34466
[ 60] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34502
[ 62] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34540
[ 64] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34580
[ 66] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34612
[ 68] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34648
[ 70] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34690
[ 72] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34726
[ 74] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34742
[ 76] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34758
[ 78] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34780
[ 80] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34798
[ 82] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34816
[ 84] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34836
[ 86] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34850
[ 88] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34906
[ 90] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34908
[ 92] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34910
[ 94] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34912
[ 96] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34916
[ 98] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34918
[100] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34920
[102] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34922
[104] local 10.0.0.10 port 83 connected to 10.0.0.3 port 34924
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-1.00   sec   126 KBytes  1.03 Mbits/sec                  
[  8]   0.00-1.00   sec   158 KBytes  1.30 Mbits/sec                  
[ 10]   0.00-1.00   sec   204 KBytes  1.67 Mbits/sec                  
[ 12]   1.00-2.00   sec   122 KBytes   996 Kbits/sec                  
[ 14]   1.00-2.00   sec  99.0 KBytes   811 Kbits/sec                  
[ 16]   1.00-2.00   sec  84.8 KBytes   695 Kbits/sec                  
[ 18]   1.00-2.00   sec  96.2 KBytes   788 Kbits/sec                  
[ 20]   1.00-2.00   sec   132 KBytes  1.08 Mbits/sec                  
[ 22]   1.00-2.00   sec   130 KBytes  1.07 Mbits/sec                  
[ 24]   1.00-2.00   sec  86.3 KBytes   707 Kbits/sec                  
[ 26]   1.00-2.00   sec   110 KBytes   904 Kbits/sec                  
[ 28]   1.00-2.00   sec  66.5 KBytes   544 Kbits/sec                  
[ 30]   1.00-2.00   sec   168 KBytes  1.38 Mbits/sec                  
[ 32]   1.00-2.00   sec  79.2 KBytes   649 Kbits/sec                  
[ 34]   1.00-2.00   sec   110 KBytes   904 Kbits/sec                  
[ 36]   1.00-2.00   sec   126 KBytes  1.03 Mbits/sec                  
[ 38]   1.00-2.00   sec  79.2 KBytes   649 Kbits/sec                  
[ 40]   1.00-2.00   sec  99.0 KBytes   811 Kbits/sec                  
[ 42]   1.00-2.00   sec  80.6 KBytes   660 Kbits/sec                  
[ 44]   1.00-2.00   sec  89.1 KBytes   730 Kbits/sec                  
[ 46]   1.00-2.00   sec   106 KBytes   869 Kbits/sec                  
[ 48]   1.00-2.00   sec  41.0 KBytes   336 Kbits/sec                  
[ 50]   1.00-2.00   sec   123 KBytes  1.01 Mbits/sec                  
[ 52]   1.00-2.00   sec   103 KBytes   846 Kbits/sec                  
[ 54]   1.00-2.00   sec  24.0 KBytes   197 Kbits/sec                  
[ 56]   1.00-2.00   sec   165 KBytes  1.36 Mbits/sec                  
[ 58]   1.00-2.00   sec  89.1 KBytes   730 Kbits/sec                  
[ 60]   1.00-2.00   sec  36.8 KBytes   301 Kbits/sec                  
[ 62]   1.00-2.00   sec   113 KBytes   927 Kbits/sec                  
[ 64]   1.00-2.00   sec   107 KBytes   880 Kbits/sec                  
[ 66]   1.00-2.00   sec  93.3 KBytes   765 Kbits/sec                  
[ 68]   1.00-2.00   sec   116 KBytes   950 Kbits/sec                  
[ 70]   1.00-2.00   sec  67.9 KBytes   556 Kbits/sec                  
[ 72]   1.00-2.00   sec   150 KBytes  1.23 Mbits/sec                  
[ 74]   1.00-2.00   sec  19.8 KBytes   162 Kbits/sec                  
[ 76]   1.00-2.00   sec  31.1 KBytes   255 Kbits/sec                  
[ 78]   1.00-2.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 80]   1.00-2.00   sec  91.9 KBytes   753 Kbits/sec                  
[ 82]   1.00-2.00   sec  90.5 KBytes   741 Kbits/sec                  
[ 84]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec                  
[ 86]   1.00-2.00   sec  41.0 KBytes   336 Kbits/sec                  
[ 88]   1.00-2.00   sec   120 KBytes   985 Kbits/sec                  
[ 90]   1.00-2.00   sec   109 KBytes   892 Kbits/sec                  
[ 92]   1.00-2.00   sec   107 KBytes   880 Kbits/sec                  
[ 94]   1.00-2.00   sec   164 KBytes  1.34 Mbits/sec                  
[ 96]   1.00-2.00   sec   139 KBytes  1.14 Mbits/sec                  
[ 98]   1.00-2.00   sec   123 KBytes  1.01 Mbits/sec                  
[100]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec                  
[102]   1.00-2.00   sec   106 KBytes   869 Kbits/sec                  
[104]   1.00-2.00   sec  96.2 KBytes   788 Kbits/sec                  
[SUM]   1.00-2.00   sec  4.74 MBytes  39.8 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec                  
[  8]   2.00-3.00   sec  49.5 KBytes   405 Kbits/sec                  
[ 10]   2.00-3.00   sec  76.4 KBytes   625 Kbits/sec                  
[ 12]   2.00-3.00   sec  59.4 KBytes   486 Kbits/sec                  
[ 14]   2.00-3.00   sec  59.4 KBytes   486 Kbits/sec                  
[ 16]   2.00-3.00   sec  67.9 KBytes   556 Kbits/sec                  
[ 18]   2.00-3.00   sec  15.6 KBytes   127 Kbits/sec                  
[ 20]   2.00-3.00   sec  56.6 KBytes   463 Kbits/sec                  
[ 22]   2.00-3.00   sec  14.1 KBytes   116 Kbits/sec                  
[ 24]   2.00-3.00   sec  41.0 KBytes   336 Kbits/sec                  
[ 26]   2.00-3.00   sec  5.66 KBytes  46.3 Kbits/sec                  
[ 28]   2.00-3.00   sec  66.5 KBytes   544 Kbits/sec                  
[ 30]   2.00-3.00   sec  69.3 KBytes   567 Kbits/sec                  
[ 32]   2.00-3.00   sec  12.7 KBytes   104 Kbits/sec                  
[ 34]   2.00-3.00   sec  32.5 KBytes   266 Kbits/sec                  
[ 36]   2.00-3.00   sec  49.5 KBytes   405 Kbits/sec                  
[ 38]   2.00-3.00   sec  1.41 KBytes  11.6 Kbits/sec                  
[ 40]   2.00-3.00   sec  26.9 KBytes   220 Kbits/sec                  
[ 42]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec                  
[ 44]   2.00-3.00   sec  18.4 KBytes   151 Kbits/sec                  
[ 46]   2.00-3.00   sec  14.1 KBytes   116 Kbits/sec                  
[ 48]   2.00-3.00   sec  36.8 KBytes   301 Kbits/sec                  
[ 50]   2.00-3.00   sec  52.3 KBytes   428 Kbits/sec                  
[ 52]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec                  
[ 54]   2.00-3.00   sec  31.1 KBytes   255 Kbits/sec                  
[ 56]   2.00-3.00   sec  74.9 KBytes   614 Kbits/sec                  
[ 58]   2.00-3.00   sec  52.3 KBytes   428 Kbits/sec                  
[ 60]   2.00-3.00   sec  58.0 KBytes   475 Kbits/sec                  
[ 62]   2.00-3.00   sec  43.8 KBytes   359 Kbits/sec                  
[ 64]   2.00-3.00   sec  73.5 KBytes   602 Kbits/sec                  
[ 66]   2.00-3.00   sec  42.4 KBytes   347 Kbits/sec                  
[ 68]   2.00-3.00   sec  69.3 KBytes   567 Kbits/sec                  
[ 70]   2.00-3.00   sec  32.5 KBytes   266 Kbits/sec                  
[ 72]   2.00-3.00   sec  58.0 KBytes   475 Kbits/sec                  
[ 74]   2.00-3.00   sec  33.9 KBytes   278 Kbits/sec                  
[ 76]   2.00-3.00   sec  9.90 KBytes  81.0 Kbits/sec                  
[ 78]   2.00-3.00   sec  50.9 KBytes   417 Kbits/sec                  
[ 80]   2.00-3.00   sec  29.7 KBytes   243 Kbits/sec                  
[ 82]   2.00-3.00   sec  53.7 KBytes   440 Kbits/sec                  
[ 84]   2.00-3.00   sec  49.5 KBytes   405 Kbits/sec                  
[ 86]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec                  
[ 88]   2.00-3.00   sec  60.8 KBytes   498 Kbits/sec                  
[ 90]   2.00-3.00   sec  18.4 KBytes   151 Kbits/sec                  
[ 92]   2.00-3.00   sec  39.6 KBytes   324 Kbits/sec                  
[ 94]   2.00-3.00   sec  65.0 KBytes   533 Kbits/sec                  
[ 96]   2.00-3.00   sec  35.4 KBytes   289 Kbits/sec                  
[ 98]   2.00-3.00   sec  39.6 KBytes   324 Kbits/sec                  
[100]   2.00-3.00   sec  35.4 KBytes   289 Kbits/sec                  
[102]   2.00-3.00   sec  19.8 KBytes   162 Kbits/sec                  
[104]   2.00-3.00   sec  89.1 KBytes   729 Kbits/sec                  
[SUM]   2.00-3.00   sec  2.13 MBytes  17.9 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[  8]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 10]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 12]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 14]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 16]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 18]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 20]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 22]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 24]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 26]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 28]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 30]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 32]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 34]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 36]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 38]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 40]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 42]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 44]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 46]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 48]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 50]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 52]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 54]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 56]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 58]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 60]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 62]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 64]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 66]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 68]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 70]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 72]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 74]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 76]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 78]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 80]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 82]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 84]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 86]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 88]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 90]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 92]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 94]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 96]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[ 98]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[100]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[102]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[104]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
[SUM]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[  8]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 10]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 12]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 14]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 16]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 18]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 20]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 22]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 24]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 26]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 28]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 30]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 32]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 34]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 36]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 38]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 40]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 42]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 44]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 46]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 48]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 50]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 52]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 54]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 56]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 58]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 60]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 62]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 64]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 66]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 68]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 70]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 72]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 74]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 76]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 78]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 80]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 82]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 84]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 86]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 88]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 90]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 92]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 94]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 96]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[ 98]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[100]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[102]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[104]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
[SUM]   4.00-4.85   sec  0.00 Bytes  0.00 bits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-4.85   sec   126 KBytes   213 Kbits/sec                  receiver
[  8]   0.00-4.85   sec   366 KBytes   619 Kbits/sec                  receiver
[ 10]   0.00-4.85   sec   341 KBytes   576 Kbits/sec                  receiver
[ 12]   0.00-4.85   sec   361 KBytes   609 Kbits/sec                  receiver
[ 14]   0.00-4.85   sec   243 KBytes   411 Kbits/sec                  receiver
[ 16]   0.00-4.85   sec   307 KBytes   518 Kbits/sec                  receiver
[ 18]   0.00-4.85   sec   273 KBytes   461 Kbits/sec                  receiver
[ 20]   0.00-4.85   sec   396 KBytes   669 Kbits/sec                  receiver
[ 22]   0.00-4.85   sec   260 KBytes   440 Kbits/sec                  receiver
