fwd_sender,371.0,568.0
fwd_receiver,370.0,567.0
fwd_sender,623.0,316.0
fwd_receiver,622.0,316.0
fwd_sender,497.0,442.0
fwd_receiver,496.0,442.0
fwd_sender,455.0,483.0
fwd_receiver,455.0,482.0
fwd_sender,392.0,545.0
fwd_receiver,391.0,544.0
fwd_sender,416.0,521.0
fwd_receiver,416.0,520.0
fwd_sender,532.0,403.0
fwd_receiver,531.0,402.0
fwd_sender,510.0,429.0
fwd_receiver,509.0,428.0
fwd_sender,550.0,388.0
fwd_receiver,550.0,387.0
fwd_sender,495.0,442.0
fwd_receiver,494.0,441.0
