cisco_nifwd_sender,73.4,60.6,69.6,36.1,71.6,15.2,98.2,71.5,66.4,67.1,70.9,59.8,27.8,53.3,66.0,47.3,125.0,70.5,29.6,62.2,39.3,57.5,63.2,58.1,70.8,47.8,54.2,73.6,63.8,56.1,40.2,41.3
cisco_nifwd_sender,71.7,55.4,71.8,74.9,68.5,58.5,70.4,70.0,61.8,45.7,66.3,69.4,61.7,36.7,51.1,22.4,46.2,68.6,30.4,51.5,59.8,68.3,62.5,68.4,60.6,56.6,42.9,115.0,60.1,47.7,60.4,56.8
cisco_nifwd_sender,60.3,60.5,29.9,67.8,65.0,71.4,71.2,22.1,66.5,71.6,34.4,69.0,61.4,76.2,65.5,61.4,62.8,63.4,68.2,70.7,9.92,44.9,59.3,58.8,69.8,69.6,70.7,68.6,69.7,65.8,38.3,62.3
cisco_nifwd_sender,67.7,72.5,56.0,73.3,33.3,70.6,7.31,38.2,68.2,52.3,67.5,68.2,9.52,43.9,170.0,56.7,65.6,43.1,67.2,36.1,60.3,37.6,63.4,69.5,64.1,64.4,67.4,72.1,63.3,57.6,70.1,52.0
cisco_nifwd_sender,75.8,74.4,74.5,41.5,50.3,74.2,62.5,13.7,26.4,74.2,65.8,68.3,38.3,168.0,33.6,14.1,71.9,7.25,62.0,94.8,55.0,39.2,65.7,48.8,66.7,68.9,69.8,78.3,8.3,70.2,73.3,72.8
cisco_nifwd_sender,77.5,76.1,52.5,77.7,90.0,72.1,35.1,59.5,63.7,65.3,74.3,19.0,24.7,72.0,24.0,72.1,62.4,32.1,68.7,72.6,6.85,71.6,52.2,52.2,22.7,67.3,61.8,68.1,11.0,249.0,21.9,33.9
cisco_nifwd_sender,72.5,74.6,60.9,58.3,78.5,52.1,72.5,69.1,45.6,69.3,71.7,76.2,36.1,32.9,8.35,73.4,66.8,6.63,73.5,71.2,8.62,73.2,73.1,17.6,60.6,62.9,72.3,111.0,62.8,70.6,59.3,62.0
cisco_nifwd_sender,130.0,69.9,36.4,122.0,23.5,75.5,65.7,18.6,55.4,48.8,60.2,72.1,8.11,63.2,39.1,67.5,54.1,26.8,31.8,71.2,65.6,62.4,6.42,66.0,64.0,66.3,70.7,53.1,34.5,42.0,181.0,58.1
cisco_nifwd_sender,79.2,117.0,65.7,66.7,117.0,57.3,63.4,47.5,65.3,44.7,35.6,61.2,69.0,29.1,17.1,18.6,73.5,23.1,72.8,89.4,6.82,72.2,20.4,62.1,69.9,46.5,73.8,70.7,72.8,74.5,68.2,57.2
cisco_nifwd_sender,53.3,80.8,20.9,122.0,8.46,36.6,21.0,24.6,44.2,42.1,57.3,43.6,136.0,16.1,30.2,220.0,61.2,45.2,68.6,74.9,6.55,69.6,55.3,59.5,66.4,71.4,72.6,75.6,66.6,58.7,38.9,63.3
cisco_nifwd_sender,62.5,52.6,70.7,49.9,33.5,11.4,21.3,22.5,8.26,23.9,52.6,71.5,12.2,54.3,68.1,340.0,75.9,73.8,77.0,92.4,7.15,69.5,28.4,6.69,75.3,69.2,49.6,77.4,73.4,47.0,62.5,67.9
cisco_nifwd_sender,56.2,15.4,65.8,74.7,117.0,71.9,34.4,66.4,72.2,73.1,68.6,63.3,40.3,71.6,38.1,26.2,69.6,71.5,58.1,70.8,30.1,46.2,60.4,56.0,67.4,67.9,68.8,69.2,61.4,53.9,60.4,41.4
cisco_nifwd_sender,68.2,71.2,64.9,79.9,69.5,86.8,71.5,49.8,24.3,16.2,42.3,61.2,66.3,70.8,39.7,70.8,71.8,67.5,69.8,84.3,6.74,69.0,26.8,10.0,120.0,62.6,71.6,72.7,71.3,64.1,60.7,23.2
cisco_nifwd_sender,72.3,70.8,62.3,71.6,62.0,70.9,35.7,70.7,48.6,66.2,70.2,64.8,16.1,70.9,66.1,36.4,75.0,59.8,73.4,65.5,71.1,53.9,6.79,55.7,74.2,47.9,61.4,73.8,58.5,61.6,44.0,71.5
