ifwd_sender,63.2,38.7,70.3,69.9,66.5,83.3,66.5,52.1,61.1,19.3,6.85,31.7,201.0,199.0,398.0,155.0,63.9,47.5,33.1,41.8,60.1,41.5,10.1,24.8
ifwd_receiver,63.1,38.6,70.0,69.7,66.4,83.0,66.3,51.9,61.0,19.3,6.81,31.6,201.0,199.0,397.0,154.0,63.7,47.4,33.0,41.6,59.8,41.3,10.0,24.7
ifwd_sender,72.3,34.3,75.2,48.4,70.4,33.2,35.6,15.3,66.7,40.1,45.8,31.1,191.0,129.0,214.0,421.0,72.5,55.2,46.7,45.2,71.8,62.3,7.38,23.1
ifwd_receiver,72.1,34.2,74.9,48.3,70.2,33.1,35.5,15.3,66.5,39.9,45.7,31.0,190.0,128.0,213.0,420.0,72.3,55.0,46.5,45.1,71.6,62.1,7.34,23.0
ifwd_sender,68.2,27.3,63.0,31.7,67.6,7.55,66.7,65.1,60.1,52.5,33.2,55.2,256.0,294.0,198.0,206.0,35.4,32.0,50.1,53.6,48.8,53.9,46.0,36.2
ifwd_receiver,67.9,27.2,62.8,31.6,67.4,7.52,66.3,64.9,59.8,52.2,33.0,54.9,256.0,293.0,197.0,206.0,35.3,31.9,50.0,53.5,48.6,53.7,45.9,36.0
ifwd_sender,75.5,44.9,30.1,61.5,53.6,63.0,42.5,53.1,74.3,34.6,6.71,42.1,210.0,319.0,311.0,113.0,62.3,38.1,75.5,30.5,75.8,53.3,8.48,25.9
ifwd_receiver,75.3,44.8,30.0,61.3,53.4,62.9,42.4,52.9,74.0,34.6,6.7,42.0,210.0,318.0,310.0,113.0,62.1,37.9,75.2,30.5,75.6,53.2,8.45,25.8
ifwd_sender,66.9,72.5,70.7,72.7,72.8,7.55,67.3,53.0,41.8,19.8,6.49,43.6,195.0,96.9,549.0,114.0,70.7,12.8,62.6,42.3,47.0,51.5,6.49,64.2
ifwd_receiver,66.6,72.3,70.6,72.4,72.6,7.52,67.0,52.9,41.7,19.8,6.47,43.5,194.0,96.6,547.0,114.0,70.3,12.7,62.3,42.2,46.9,51.3,6.48,64.0
ifwd_sender,75.3,17.1,9.71,46.1,76.2,21.9,76.1,21.7,61.9,46.0,6.81,41.1,161.0,248.0,314.0,231.0,85.8,66.0,74.7,66.2,65.5,40.7,6.83,46.3
ifwd_receiver,75.0,17.1,9.66,46.0,76.0,21.8,75.8,21.7,61.7,45.9,6.8,41.1,161.0,247.0,313.0,231.0,85.5,65.8,74.5,66.0,65.3,40.6,6.81,46.1
ifwd_sender,57.5,45.9,70.5,56.6,64.2,28.3,50.0,13.8,51.7,23.1,6.53,65.0,176.0,206.0,386.0,186.0,41.2,66.0,42.1,67.6,38.1,12.4,6.48,145.0
ifwd_receiver,57.3,45.7,70.3,56.4,64.1,28.2,49.8,13.8,51.5,23.0,6.51,64.8,176.0,206.0,385.0,186.0,41.1,65.7,42.0,67.3,38.0,12.3,6.46,144.0
ifwd_sender,58.4,72.3,145.0,43.3,64.9,23.0,37.4,33.2,19.5,69.1,6.52,36.2,236.0,274.0,301.0,143.0,51.5,44.6,12.8,42.2,54.2,67.4,6.98,62.5
ifwd_receiver,58.1,72.1,145.0,43.2,64.7,22.9,37.3,33.1,19.4,69.0,6.5,36.1,235.0,273.0,300.0,142.0,51.3,44.4,12.8,42.0,54.0,67.2,6.96,62.3
ifwd_sender,98.2,76.5,76.3,76.4,45.7,69.8,57.0,26.8,10.8,14.8,7.02,27.9,581.0,97.9,149.0,127.0,54.7,23.2,58.3,54.9,73.9,36.6,7.01,57.4
ifwd_receiver,97.8,76.3,76.1,76.1,45.6,69.6,56.9,26.6,10.7,14.8,7.01,27.8,579.0,97.7,149.0,126.0,54.6,23.2,58.0,54.7,73.7,36.5,7.0,57.3
ifwd_sender,73.9,69.3,72.3,36.1,71.0,28.9,66.2,27.5,7.17,66.5,32.0,35.2,259.0,320.0,231.0,144.0,124.0,35.8,25.0,12.6,67.2,64.1,7.07,29.9
ifwd_receiver,73.7,69.1,72.2,36.0,70.9,28.9,66.1,27.4,7.14,66.3,31.9,35.1,259.0,319.0,231.0,143.0,123.0,35.7,24.9,12.6,67.0,63.8,7.06,29.9
ifwd_sender,68.6,62.9,71.6,56.0,59.9,71.3,38.0,56.5,6.47,54.7,21.7,41.7,244.0,115.0,340.0,254.0,71.0,41.8,61.6,7.37,70.8,68.1,6.84,14.5
ifwd_receiver,68.3,62.6,71.4,55.8,59.7,71.0,37.8,56.3,6.45,54.4,21.6,41.6,244.0,115.0,339.0,253.0,70.8,41.7,61.5,7.34,70.6,68.0,6.82,14.4
ifwd_sender,24.3,59.3,75.3,69.2,74.1,39.8,73.0,60.2,6.66,62.6,7.38,59.9,361.0,273.0,185.0,134.0,16.1,29.1,68.9,63.2,62.7,56.0,6.78,37.0
ifwd_receiver,24.2,59.0,75.0,69.0,73.8,39.7,72.9,60.0,6.65,62.4,7.36,59.7,360.0,272.0,185.0,134.0,16.0,29.0,68.8,62.9,62.4,55.8,6.77,37.0
ifwd_sender,75.9,72.2,68.9,10.8,72.4,68.3,24.3,31.2,10.4,11.2,6.79,48.1,245.0,235.0,272.0,202.0,67.0,30.8,73.1,71.7,71.2,72.9,6.71,59.4
ifwd_receiver,75.7,71.9,68.7,10.8,72.2,68.0,24.2,31.1,10.3,11.1,6.78,48.0,245.0,235.0,272.0,201.0,66.7,30.8,73.0,71.4,71.0,72.8,6.69,59.1
ifwd_sender,32.8,11.1,13.0,19.3,58.3,24.9,44.4,66.0,8.6,61.6,6.45,492.0,384.0,112.0,345.0,112.0,6.0,11.3,41.6,8.94,20.0,6.63,11.0,7.67
ifwd_receiver,32.6,11.1,12.9,19.2,58.2,24.9,44.3,65.7,8.56,61.3,6.43,490.0,383.0,112.0,344.0,112.0,5.98,11.2,41.5,8.9,19.9,6.59,10.9,7.65
ifwd_sender,128.0,86.3,38.1,40.2,73.6,55.7,39.0,61.8,6.43,58.5,6.34,52.4,250.0,105.0,403.0,195.0,6.83,69.5,70.2,8.23,9.05,62.4,6.36,69.2
ifwd_receiver,128.0,85.8,38.0,40.2,73.3,55.4,38.8,61.5,6.41,58.3,6.32,52.3,249.0,105.0,401.0,194.0,6.81,69.2,70.0,8.2,9.02,62.1,6.35,69.0
ifwd_sender,67.6,64.8,73.7,68.2,43.1,42.7,69.0,69.0,75.3,83.8,6.91,38.4,263.0,202.0,256.0,235.0,7.05,9.76,42.6,62.9,58.8,29.5,7.08,33.5
ifwd_receiver,67.4,64.7,73.4,68.1,43.0,42.6,68.7,68.9,75.1,83.5,6.9,38.2,263.0,201.0,255.0,235.0,7.04,9.72,42.4,62.7,58.6,29.4,7.07,33.4
ifwd_sender,78.6,53.8,77.0,50.2,77.2,31.4,70.8,72.1,7.37,37.3,6.94,68.0,161.0,237.0,334.0,222.0,7.07,28.8,76.7,6.62,76.0,64.2,6.97,54.8
ifwd_receiver,78.4,53.7,76.7,50.1,76.9,31.3,70.6,71.9,7.36,37.2,6.9,67.9,160.0,237.0,334.0,222.0,7.05,28.7,76.5,6.61,75.8,64.0,6.95,54.7
ifwd_sender,71.1,24.6,59.2,37.5,65.1,61.2,75.2,29.8,7.04,58.0,22.5,53.0,268.0,226.0,231.0,230.0,54.4,57.7,43.6,6.46,72.4,62.4,6.67,84.8
ifwd_receiver,70.9,24.5,59.1,37.4,64.8,61.1,75.0,29.7,7.02,57.8,22.5,52.9,267.0,225.0,231.0,229.0,54.2,57.6,43.5,6.45,72.3,62.2,6.65,84.6
ifwd_sender,48.0,66.1,75.0,10.4,72.7,62.6,71.6,30.1,7.07,43.4,6.78,38.0,462.0,146.0,176.0,168.0,42.6,57.1,73.1,6.6,58.2,62.7,60.4,58.6
