-----------------------------------------------------------
Server listening on 82
-----------------------------------------------------------
Accepted connection from 10.0.0.2, port 58760
[  5] local 10.0.0.13 port 82 connected to 10.0.0.2 port 58960
[  8] local 10.0.0.13 port 82 connected to 10.0.0.2 port 58968
[ 10] local 10.0.0.13 port 82 connected to 10.0.0.2 port 58976
[ 12] local 10.0.0.13 port 82 connected to 10.0.0.2 port 58986
[ 14] local 10.0.0.13 port 82 connected to 10.0.0.2 port 58992
[ 16] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59002
[ 18] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59012
[ 20] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59022
[ 22] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59034
[ 24] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59040
[ 26] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59052
[ 28] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59062
[ 30] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59070
[ 32] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59084
[ 34] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59098
[ 36] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59108
[ 38] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59126
[ 40] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59142
[ 42] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59158
[ 44] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59174
[ 46] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59202
[ 48] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59230
[ 50] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59246
[ 52] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59264
[ 54] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59282
[ 56] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59298
[ 58] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59316
[ 60] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59332
[ 62] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59350
[ 64] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59360
[ 66] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59380
[ 68] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59396
[ 70] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59412
[ 72] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59434
[ 74] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59458
[ 76] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59480
[ 78] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59502
[ 80] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59522
[ 82] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59542
[ 84] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59558
[ 86] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59576
[ 88] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59596
[ 90] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59612
[ 92] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59632
[ 94] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59650
[ 96] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59664
[ 98] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59682
[100] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59692
[102] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59710
[104] local 10.0.0.13 port 82 connected to 10.0.0.2 port 59734
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-1.00   sec   239 KBytes  1.96 Mbits/sec                  
[  8]   0.00-1.00   sec   233 KBytes  1.91 Mbits/sec                  
[ 10]   0.00-1.00   sec   246 KBytes  2.02 Mbits/sec                  
[ 12]   0.00-1.00   sec   198 KBytes  1.62 Mbits/sec                  
[ 14]   0.00-1.00   sec   205 KBytes  1.68 Mbits/sec                  
[ 16]   0.00-1.00   sec   245 KBytes  2.00 Mbits/sec                  
[ 18]   0.00-1.00   sec   228 KBytes  1.86 Mbits/sec                  
[ 20]   0.00-1.00   sec   236 KBytes  1.93 Mbits/sec                  
[ 22]   0.00-1.00   sec   188 KBytes  1.54 Mbits/sec                  
[ 24]   0.00-1.00   sec   223 KBytes  1.83 Mbits/sec                  
[ 26]   0.00-1.00   sec   225 KBytes  1.84 Mbits/sec                  
[ 28]   0.00-1.00   sec   182 KBytes  1.49 Mbits/sec                  
[ 30]   0.00-1.00   sec   240 KBytes  1.97 Mbits/sec                  
[ 32]   0.00-1.00   sec   204 KBytes  1.67 Mbits/sec                  
[ 34]   0.00-1.00   sec   233 KBytes  1.91 Mbits/sec                  
[ 36]   0.00-1.00   sec   192 KBytes  1.58 Mbits/sec                  
[ 38]   0.00-1.00   sec   164 KBytes  1.34 Mbits/sec                  
[ 40]   0.00-1.00   sec   216 KBytes  1.77 Mbits/sec                  
[ 42]   0.00-1.00   sec   216 KBytes  1.77 Mbits/sec                  
[ 44]   0.00-1.00   sec   219 KBytes  1.80 Mbits/sec                  
[ 46]   0.00-1.00   sec   211 KBytes  1.73 Mbits/sec                  
[ 48]   0.00-1.00   sec   215 KBytes  1.76 Mbits/sec                  
[ 50]   0.00-1.00   sec   240 KBytes  1.97 Mbits/sec                  
[ 52]   0.00-1.00   sec   221 KBytes  1.81 Mbits/sec                  
[ 54]   0.00-1.00   sec   238 KBytes  1.95 Mbits/sec                  
[ 56]   0.00-1.00   sec   240 KBytes  1.97 Mbits/sec                  
[ 58]   0.00-1.00   sec   184 KBytes  1.51 Mbits/sec                  
[ 60]   0.00-1.00   sec   229 KBytes  1.88 Mbits/sec                  
[ 62]   0.00-1.00   sec   215 KBytes  1.76 Mbits/sec                  
[ 64]   0.00-1.00   sec   230 KBytes  1.89 Mbits/sec                  
[ 66]   0.00-1.00   sec   160 KBytes  1.31 Mbits/sec                  
[ 68]   0.00-1.00   sec   165 KBytes  1.36 Mbits/sec                  
[ 70]   0.00-1.00   sec   219 KBytes  1.80 Mbits/sec                  
[ 72]   0.00-1.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 74]   0.00-1.00   sec   211 KBytes  1.73 Mbits/sec                  
[ 76]   0.00-1.00   sec   204 KBytes  1.67 Mbits/sec                  
[ 78]   0.00-1.00   sec   202 KBytes  1.66 Mbits/sec                  
[ 80]   0.00-1.00   sec   212 KBytes  1.74 Mbits/sec                  
[ 82]   0.00-1.00   sec   208 KBytes  1.70 Mbits/sec                  
[ 84]   0.00-1.00   sec   198 KBytes  1.62 Mbits/sec                  
[ 86]   0.00-1.00   sec   208 KBytes  1.70 Mbits/sec                  
[ 88]   0.00-1.00   sec   202 KBytes  1.66 Mbits/sec                  
[ 90]   0.00-1.00   sec   151 KBytes  1.24 Mbits/sec                  
[ 92]   0.00-1.00   sec   182 KBytes  1.49 Mbits/sec                  
[ 94]   0.00-1.00   sec   191 KBytes  1.56 Mbits/sec                  
[ 96]   0.00-1.00   sec   185 KBytes  1.52 Mbits/sec                  
[ 98]   0.00-1.00   sec   161 KBytes  1.32 Mbits/sec                  
[100]   0.00-1.00   sec   164 KBytes  1.34 Mbits/sec                  
[102]   0.00-1.00   sec   124 KBytes  1.02 Mbits/sec                  
[104]   0.00-1.00   sec   170 KBytes  1.39 Mbits/sec                  
[SUM]   0.00-1.00   sec  10.0 MBytes  84.0 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec   154 KBytes  1.26 Mbits/sec                  
[  8]   1.00-2.00   sec   116 KBytes   950 Kbits/sec                  
[ 10]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec                  
