-----------------------------------------------------------
Server listening on 82
-----------------------------------------------------------
Accepted connection from 10.0.0.2, port 47420
[  5] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47590
[  8] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47598
[ 10] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47604
[ 12] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47610
[ 14] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47616
[ 16] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47624
[ 18] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47632
[ 20] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47640
[ 22] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47650
[ 24] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47658
[ 26] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47666
[ 28] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47672
[ 30] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47682
[ 32] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47692
[ 34] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47700
[ 36] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47710
[ 38] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47718
[ 40] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47730
[ 42] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47744
[ 44] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47758
[ 46] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47768
[ 48] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47784
[ 50] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47800
[ 52] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47816
[ 54] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47832
[ 56] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47856
[ 58] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47870
[ 60] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47884
[ 62] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47910
[ 64] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47928
[ 66] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47952
[ 68] local 10.0.0.11 port 82 connected to 10.0.0.2 port 47976
[ 70] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48014
[ 72] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48026
[ 74] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48046
[ 76] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48066
[ 78] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48086
[ 80] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48104
[ 82] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48124
[ 84] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48140
[ 86] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48158
[ 88] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48178
[ 90] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48196
[ 92] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48214
[ 94] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48232
[ 96] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48252
[ 98] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48270
[100] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48290
[102] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48310
[104] local 10.0.0.11 port 82 connected to 10.0.0.2 port 48328
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-1.00   sec  1.11 MBytes  9.28 Mbits/sec                  
[  8]   0.00-1.00   sec  1.56 MBytes  13.1 Mbits/sec                  
[ 10]   0.00-1.00   sec  1.09 MBytes  9.13 Mbits/sec                  
[ 12]   0.00-1.00   sec   462 KBytes  3.79 Mbits/sec                  
[ 14]   0.00-1.00   sec   673 KBytes  5.51 Mbits/sec                  
[ 16]   0.00-1.00   sec   329 KBytes  2.70 Mbits/sec                  
[ 18]   0.00-1.00   sec   771 KBytes  6.32 Mbits/sec                  
[ 20]   0.00-1.00   sec  1.37 MBytes  11.5 Mbits/sec                  
[ 22]   0.00-1.00   sec   397 KBytes  3.25 Mbits/sec                  
[ 24]   0.00-1.00   sec   410 KBytes  3.36 Mbits/sec                  
[ 26]   0.00-1.00   sec   296 KBytes  2.42 Mbits/sec                  
[ 28]   0.00-1.00   sec   547 KBytes  4.48 Mbits/sec                  
[ 30]   0.00-1.00   sec   496 KBytes  4.07 Mbits/sec                  
[ 32]   0.00-1.00   sec   519 KBytes  4.25 Mbits/sec                  
[ 34]   0.00-1.00   sec   526 KBytes  4.31 Mbits/sec                  
[ 36]   0.00-1.00   sec   523 KBytes  4.29 Mbits/sec                  
[ 38]   0.00-1.00   sec   413 KBytes  3.38 Mbits/sec                  
[ 40]   0.00-1.00   sec   533 KBytes  4.37 Mbits/sec                  
[ 42]   0.00-1.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 44]   0.00-1.00   sec   437 KBytes  3.58 Mbits/sec                  
[ 46]   0.00-1.00   sec   443 KBytes  3.63 Mbits/sec                  
[ 48]   0.00-1.00   sec   447 KBytes  3.66 Mbits/sec                  
[ 50]   0.00-1.00   sec   339 KBytes  2.78 Mbits/sec                  
[ 52]   0.00-1.00   sec   362 KBytes  2.96 Mbits/sec                  
[ 54]   0.00-1.00   sec   370 KBytes  3.03 Mbits/sec                  
[ 56]   0.00-1.00   sec   345 KBytes  2.83 Mbits/sec                  
[ 58]   0.00-1.00   sec   342 KBytes  2.80 Mbits/sec                  
[ 60]   0.00-1.00   sec   264 KBytes  2.17 Mbits/sec                  
[ 62]   0.00-1.00   sec   356 KBytes  2.92 Mbits/sec                  
[ 64]   0.00-1.00   sec   342 KBytes  2.80 Mbits/sec                  
[ 66]   0.00-1.00   sec   361 KBytes  2.95 Mbits/sec                  
[ 68]   0.00-1.00   sec   393 KBytes  3.22 Mbits/sec                  
[ 70]   0.00-1.00   sec   356 KBytes  2.92 Mbits/sec                  
[ 72]   0.00-1.00   sec   355 KBytes  2.91 Mbits/sec                  
[ 74]   0.00-1.00   sec   259 KBytes  2.12 Mbits/sec                  
[ 76]   0.00-1.00   sec   348 KBytes  2.85 Mbits/sec                  
[ 78]   0.00-1.00   sec   311 KBytes  2.55 Mbits/sec                  
[ 80]   0.00-1.00   sec   325 KBytes  2.66 Mbits/sec                  
[ 82]   0.00-1.00   sec   337 KBytes  2.76 Mbits/sec                  
[ 84]   0.00-1.00   sec   342 KBytes  2.80 Mbits/sec                  
[ 86]   0.00-1.00   sec   393 KBytes  3.22 Mbits/sec                  
[ 88]   0.00-1.00   sec   351 KBytes  2.87 Mbits/sec                  
[ 90]   0.00-1.00   sec   342 KBytes  2.80 Mbits/sec                  
[ 92]   0.00-1.00   sec   325 KBytes  2.66 Mbits/sec                  
[ 94]   0.00-1.00   sec   339 KBytes  2.78 Mbits/sec                  
[ 96]   0.00-1.00   sec   337 KBytes  2.76 Mbits/sec                  
[ 98]   0.00-1.00   sec   267 KBytes  2.19 Mbits/sec                  
[100]   0.00-1.00   sec   345 KBytes  2.83 Mbits/sec                  
[102]   0.00-1.00   sec   322 KBytes  2.64 Mbits/sec                  
[104]   0.00-1.00   sec   250 KBytes  2.05 Mbits/sec                  
[SUM]   0.00-1.00   sec  22.7 MBytes   191 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec  56.6 KBytes   463 Kbits/sec                  
[  8]   1.00-2.00   sec   124 KBytes  1.02 Mbits/sec                  
[ 10]   1.00-2.00   sec   161 KBytes  1.32 Mbits/sec                  
[ 12]   1.00-2.00   sec   168 KBytes  1.38 Mbits/sec                  
[ 14]   1.00-2.00   sec  84.8 KBytes   695 Kbits/sec                  
[ 16]   1.00-2.00   sec   156 KBytes  1.27 Mbits/sec                  
[ 18]   1.00-2.00   sec   106 KBytes   869 Kbits/sec                  
[ 20]   1.00-2.00   sec   167 KBytes  1.37 Mbits/sec                  
[ 22]   1.00-2.00   sec   115 KBytes   938 Kbits/sec                  
[ 24]   1.00-2.00   sec   140 KBytes  1.15 Mbits/sec                  
[ 26]   1.00-2.00   sec   116 KBytes   950 Kbits/sec                  
[ 28]   1.00-2.00   sec   151 KBytes  1.24 Mbits/sec                  
[ 30]   1.00-2.00   sec  33.9 KBytes   278 Kbits/sec                  
[ 32]   1.00-2.00   sec   161 KBytes  1.32 Mbits/sec                  
[ 34]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec                  
[ 36]   1.00-2.00   sec  25.5 KBytes   209 Kbits/sec                  
[ 38]   1.00-2.00   sec   116 KBytes   950 Kbits/sec                  
[ 40]   1.00-2.00   sec   120 KBytes   985 Kbits/sec                  
[ 42]   1.00-2.00   sec   140 KBytes  1.15 Mbits/sec                  
[ 44]   1.00-2.00   sec   148 KBytes  1.22 Mbits/sec                  
[ 46]   1.00-2.00   sec   141 KBytes  1.16 Mbits/sec                  
[ 48]   1.00-2.00   sec   140 KBytes  1.15 Mbits/sec                  
[ 50]   1.00-2.00   sec   160 KBytes  1.31 Mbits/sec                  
[ 52]   1.00-2.00   sec   119 KBytes   973 Kbits/sec                  
[ 54]   1.00-2.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 56]   1.00-2.00   sec   164 KBytes  1.34 Mbits/sec                  
[ 58]   1.00-2.00   sec   158 KBytes  1.30 Mbits/sec                  
[ 60]   1.00-2.00   sec   116 KBytes   950 Kbits/sec                  
[ 62]   1.00-2.00   sec  56.6 KBytes   463 Kbits/sec                  
[ 64]   1.00-2.00   sec   123 KBytes  1.01 Mbits/sec                  
[ 66]   1.00-2.00   sec  76.4 KBytes   626 Kbits/sec                  
[ 68]   1.00-2.00   sec   161 KBytes  1.32 Mbits/sec                  
[ 70]   1.00-2.00   sec   116 KBytes   950 Kbits/sec                  
[ 72]   1.00-2.00   sec   112 KBytes   915 Kbits/sec                  
[ 74]   1.00-2.00   sec  70.7 KBytes   579 Kbits/sec                  
[ 76]   1.00-2.00   sec   157 KBytes  1.29 Mbits/sec                  
[ 78]   1.00-2.00   sec   156 KBytes  1.27 Mbits/sec                  
[ 80]   1.00-2.00   sec   158 KBytes  1.30 Mbits/sec                  
[ 82]   1.00-2.00   sec   119 KBytes   973 Kbits/sec                  
[ 84]   1.00-2.00   sec   150 KBytes  1.23 Mbits/sec                  
[ 86]   1.00-2.00   sec   160 KBytes  1.31 Mbits/sec                  
[ 88]   1.00-2.00   sec   154 KBytes  1.26 Mbits/sec                  
[ 90]   1.00-2.00   sec   157 KBytes  1.29 Mbits/sec                  
[ 92]   1.00-2.00   sec   158 KBytes  1.30 Mbits/sec                  
[ 94]   1.00-2.00   sec   132 KBytes  1.08 Mbits/sec                  
[ 96]   1.00-2.00   sec   158 KBytes  1.30 Mbits/sec                  
[ 98]   1.00-2.00   sec   119 KBytes   973 Kbits/sec                  
[100]   1.00-2.00   sec   116 KBytes   950 Kbits/sec                  
[102]   1.00-2.00   sec   161 KBytes  1.32 Mbits/sec                  
[104]   1.00-2.00   sec  59.4 KBytes   487 Kbits/sec                  
[SUM]   1.00-2.00   sec  6.27 MBytes  52.6 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec   158 KBytes  1.30 Mbits/sec                  
[  8]   2.00-3.00   sec   153 KBytes  1.25 Mbits/sec                  
[ 10]   2.00-3.00   sec  26.9 KBytes   220 Kbits/sec                  
[ 12]   2.00-3.00   sec   177 KBytes  1.45 Mbits/sec                  
[ 14]   2.00-3.00   sec   124 KBytes  1.02 Mbits/sec                  
[ 16]   2.00-3.00   sec   133 KBytes  1.09 Mbits/sec                  
[ 18]   2.00-3.00   sec   144 KBytes  1.18 Mbits/sec                  
[ 20]   2.00-3.00   sec   187 KBytes  1.53 Mbits/sec                  
[ 22]   2.00-3.00   sec   103 KBytes   846 Kbits/sec                  
[ 24]   2.00-3.00   sec   143 KBytes  1.17 Mbits/sec                  
[ 26]   2.00-3.00   sec   194 KBytes  1.59 Mbits/sec                  
[ 28]   2.00-3.00   sec   137 KBytes  1.12 Mbits/sec                  
[ 30]   2.00-3.00   sec   122 KBytes   996 Kbits/sec                  
[ 32]   2.00-3.00   sec   199 KBytes  1.63 Mbits/sec                  
[ 34]   2.00-3.00   sec   103 KBytes   846 Kbits/sec                  
[ 36]   2.00-3.00   sec   188 KBytes  1.54 Mbits/sec                  
[ 38]   2.00-3.00   sec   178 KBytes  1.46 Mbits/sec                  
[ 40]   2.00-3.00   sec   146 KBytes  1.19 Mbits/sec                  
[ 42]   2.00-3.00   sec  97.6 KBytes   799 Kbits/sec                  
[ 44]   2.00-3.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 46]   2.00-3.00   sec   106 KBytes   869 Kbits/sec                  
[ 48]   2.00-3.00   sec   192 KBytes  1.58 Mbits/sec                  
[ 50]   2.00-3.00   sec   188 KBytes  1.54 Mbits/sec                  
[ 52]   2.00-3.00   sec   154 KBytes  1.26 Mbits/sec                  
[ 54]   2.00-3.00   sec   119 KBytes   973 Kbits/sec                  
[ 56]   2.00-3.00   sec   206 KBytes  1.69 Mbits/sec                  
[ 58]   2.00-3.00   sec   143 KBytes  1.17 Mbits/sec                  
[ 60]   2.00-3.00   sec   153 KBytes  1.25 Mbits/sec                  
[ 62]   2.00-3.00   sec   110 KBytes   904 Kbits/sec                  
[ 64]   2.00-3.00   sec   170 KBytes  1.39 Mbits/sec                  
[ 66]   2.00-3.00   sec   154 KBytes  1.26 Mbits/sec                  
[ 68]   2.00-3.00   sec   134 KBytes  1.10 Mbits/sec                  
[ 70]   2.00-3.00   sec   148 KBytes  1.22 Mbits/sec                  
[ 72]   2.00-3.00   sec   113 KBytes   927 Kbits/sec                  
[ 74]   2.00-3.00   sec   140 KBytes  1.15 Mbits/sec                  
[ 76]   2.00-3.00   sec   130 KBytes  1.07 Mbits/sec                  
[ 78]   2.00-3.00   sec   126 KBytes  1.03 Mbits/sec                  
[ 80]   2.00-3.00   sec   191 KBytes  1.56 Mbits/sec                  
[ 82]   2.00-3.00   sec  79.2 KBytes   649 Kbits/sec                  
[ 84]   2.00-3.00   sec   192 KBytes  1.58 Mbits/sec                  
[ 86]   2.00-3.00   sec   215 KBytes  1.76 Mbits/sec                  
[ 88]   2.00-3.00   sec   194 KBytes  1.59 Mbits/sec                  
[ 90]   2.00-3.00   sec   122 KBytes   996 Kbits/sec                  
[ 92]   2.00-3.00   sec   178 KBytes  1.46 Mbits/sec                  
[ 94]   2.00-3.00   sec   144 KBytes  1.18 Mbits/sec                  
[ 96]   2.00-3.00   sec   206 KBytes  1.69 Mbits/sec                  
[ 98]   2.00-3.00   sec   158 KBytes  1.30 Mbits/sec                  
[100]   2.00-3.00   sec   208 KBytes  1.70 Mbits/sec                  
[102]   2.00-3.00   sec   119 KBytes   973 Kbits/sec                  
[104]   2.00-3.00   sec   129 KBytes  1.05 Mbits/sec                  
[SUM]   2.00-3.00   sec  7.33 MBytes  61.5 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   3.00-4.00   sec   185 KBytes  1.52 Mbits/sec                  
[  8]   3.00-4.00   sec   225 KBytes  1.84 Mbits/sec                  
[ 10]   3.00-4.00   sec   112 KBytes   915 Kbits/sec                  
[ 12]   3.00-4.00   sec   177 KBytes  1.45 Mbits/sec                  
[ 14]   3.00-4.00   sec   154 KBytes  1.26 Mbits/sec                  
[ 16]   3.00-4.00   sec   105 KBytes   857 Kbits/sec                  
[ 18]   3.00-4.00   sec   184 KBytes  1.51 Mbits/sec                  
[ 20]   3.00-4.00   sec   130 KBytes  1.07 Mbits/sec                  
[ 22]   3.00-4.00   sec  93.3 KBytes   765 Kbits/sec                  
[ 24]   3.00-4.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 26]   3.00-4.00   sec   110 KBytes   904 Kbits/sec                  
[ 28]   3.00-4.00   sec   182 KBytes  1.49 Mbits/sec                  
[ 30]   3.00-4.00   sec  99.0 KBytes   811 Kbits/sec                  
[ 32]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec                  
[ 34]   3.00-4.00   sec   188 KBytes  1.54 Mbits/sec                  
[ 36]   3.00-4.00   sec  56.6 KBytes   463 Kbits/sec                  
[ 38]   3.00-4.00   sec   229 KBytes  1.88 Mbits/sec                  
[ 40]   3.00-4.00   sec   139 KBytes  1.14 Mbits/sec                  
[ 42]   3.00-4.00   sec   106 KBytes   869 Kbits/sec                  
[ 44]   3.00-4.00   sec   129 KBytes  1.05 Mbits/sec                  
[ 46]   3.00-4.00   sec   119 KBytes   973 Kbits/sec                  
[ 48]   3.00-4.00   sec   150 KBytes  1.23 Mbits/sec                  
[ 50]   3.00-4.00   sec   151 KBytes  1.24 Mbits/sec                  
[ 52]   3.00-4.00   sec   115 KBytes   938 Kbits/sec                  
[ 54]   3.00-4.00   sec   109 KBytes   892 Kbits/sec                  
[ 56]   3.00-4.00   sec   158 KBytes  1.30 Mbits/sec                  
[ 58]   3.00-4.00   sec   206 KBytes  1.69 Mbits/sec                  
[ 60]   3.00-4.00   sec   129 KBytes  1.05 Mbits/sec                  
[ 62]   3.00-4.00   sec   167 KBytes  1.37 Mbits/sec                  
[ 64]   3.00-4.00   sec   199 KBytes  1.63 Mbits/sec                  
[ 66]   3.00-4.00   sec  90.5 KBytes   741 Kbits/sec                  
[ 68]   3.00-4.00   sec   123 KBytes  1.01 Mbits/sec                  
[ 70]   3.00-4.00   sec   122 KBytes   996 Kbits/sec                  
[ 72]   3.00-4.00   sec   208 KBytes  1.70 Mbits/sec                  
[ 74]   3.00-4.00   sec   123 KBytes  1.01 Mbits/sec                  
[ 76]   3.00-4.00   sec   163 KBytes  1.33 Mbits/sec                  
[ 78]   3.00-4.00   sec   107 KBytes   880 Kbits/sec                  
[ 80]   3.00-4.00   sec   124 KBytes  1.02 Mbits/sec                  
[ 82]   3.00-4.00   sec   137 KBytes  1.12 Mbits/sec                  
[ 84]   3.00-4.00   sec   123 KBytes  1.01 Mbits/sec                  
[ 86]   3.00-4.00   sec   243 KBytes  1.99 Mbits/sec                  
[ 88]   3.00-4.00   sec   153 KBytes  1.25 Mbits/sec                  
[ 90]   3.00-4.00   sec   109 KBytes   892 Kbits/sec                  
[ 92]   3.00-4.00   sec   103 KBytes   846 Kbits/sec                  
[ 94]   3.00-4.00   sec   109 KBytes   892 Kbits/sec                  
[ 96]   3.00-4.00   sec   123 KBytes  1.01 Mbits/sec                  
[ 98]   3.00-4.00   sec   154 KBytes  1.26 Mbits/sec                  
[100]   3.00-4.00   sec   184 KBytes  1.51 Mbits/sec                  
[102]   3.00-4.00   sec   110 KBytes   904 Kbits/sec                  
[104]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec                  
[SUM]   3.00-4.00   sec  7.04 MBytes  59.0 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   4.00-5.00   sec   182 KBytes  1.49 Mbits/sec                  
[  8]   4.00-5.00   sec   198 KBytes  1.62 Mbits/sec                  
[ 10]   4.00-5.00   sec   110 KBytes   904 Kbits/sec                  
[ 12]   4.00-5.00   sec   177 KBytes  1.45 Mbits/sec                  
[ 14]   4.00-5.00   sec   192 KBytes  1.58 Mbits/sec                  
[ 16]   4.00-5.00   sec   221 KBytes  1.81 Mbits/sec                  
[ 18]   4.00-5.00   sec   117 KBytes   961 Kbits/sec                  
[ 20]   4.00-5.00   sec   110 KBytes   904 Kbits/sec                  
[ 22]   4.00-5.00   sec   140 KBytes  1.15 Mbits/sec                  
[ 24]   4.00-5.00   sec   167 KBytes  1.37 Mbits/sec                  
[ 26]   4.00-5.00   sec   109 KBytes   892 Kbits/sec                  
[ 28]   4.00-5.00   sec   222 KBytes  1.82 Mbits/sec                  
[ 30]   4.00-5.00   sec   146 KBytes  1.19 Mbits/sec                  
[ 32]   4.00-5.00   sec   165 KBytes  1.36 Mbits/sec                  
[ 34]   4.00-5.00   sec   185 KBytes  1.52 Mbits/sec                  
[ 36]   4.00-5.00   sec   211 KBytes  1.73 Mbits/sec                  
[ 38]   4.00-5.00   sec   229 KBytes  1.88 Mbits/sec                  
[ 40]   4.00-5.00   sec   165 KBytes  1.36 Mbits/sec                  
[ 42]   4.00-5.00   sec   112 KBytes   915 Kbits/sec                  
[ 44]   4.00-5.00   sec   181 KBytes  1.48 Mbits/sec                  
[ 46]   4.00-5.00   sec   206 KBytes  1.69 Mbits/sec                  
[ 48]   4.00-5.00   sec   156 KBytes  1.27 Mbits/sec                  
[ 50]   4.00-5.00   sec   120 KBytes   985 Kbits/sec                  
[ 52]   4.00-5.00   sec   170 KBytes  1.39 Mbits/sec                  
[ 54]   4.00-5.00   sec   160 KBytes  1.31 Mbits/sec                  
[ 56]   4.00-5.00   sec   219 KBytes  1.80 Mbits/sec                  
[ 58]   4.00-5.00   sec   226 KBytes  1.85 Mbits/sec                  
[ 60]   4.00-5.00   sec   168 KBytes  1.38 Mbits/sec                  
[ 62]   4.00-5.00   sec   202 KBytes  1.66 Mbits/sec                  
[ 64]   4.00-5.00   sec   173 KBytes  1.41 Mbits/sec                  
[ 66]   4.00-5.00   sec   109 KBytes   892 Kbits/sec                  
[ 68]   4.00-5.00   sec   107 KBytes   880 Kbits/sec                  
[ 70]   4.00-5.00   sec   158 KBytes  1.30 Mbits/sec                  
[ 72]   4.00-5.00   sec   195 KBytes  1.60 Mbits/sec                  
[ 74]   4.00-5.00   sec   202 KBytes  1.66 Mbits/sec                  
[ 76]   4.00-5.00   sec   148 KBytes  1.22 Mbits/sec                  
[ 78]   4.00-5.00   sec   109 KBytes   892 Kbits/sec                  
[ 80]   4.00-5.00   sec   120 KBytes   985 Kbits/sec                  
[ 82]   4.00-5.00   sec   107 KBytes   880 Kbits/sec                  
[ 84]   4.00-5.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 86]   4.00-5.00   sec   150 KBytes  1.23 Mbits/sec                  
[ 88]   4.00-5.00   sec   105 KBytes   857 Kbits/sec                  
[ 90]   4.00-5.00   sec   136 KBytes  1.11 Mbits/sec                  
[ 92]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec                  
[ 94]   4.00-5.00   sec   132 KBytes  1.08 Mbits/sec                  
[ 96]   4.00-5.00   sec   153 KBytes  1.25 Mbits/sec                  
[ 98]   4.00-5.00   sec   158 KBytes  1.30 Mbits/sec                  
[100]   4.00-5.00   sec   195 KBytes  1.60 Mbits/sec                  
[102]   4.00-5.00   sec   126 KBytes  1.03 Mbits/sec                  
[104]   4.00-5.00   sec   167 KBytes  1.37 Mbits/sec                  
[SUM]   4.00-5.00   sec  7.83 MBytes  65.7 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   5.00-6.00   sec   167 KBytes  1.36 Mbits/sec                  
[  8]   5.00-6.00   sec   167 KBytes  1.36 Mbits/sec                  
[ 10]   5.00-6.00   sec   165 KBytes  1.35 Mbits/sec                  
[ 12]   5.00-6.00   sec   175 KBytes  1.43 Mbits/sec                  
[ 14]   5.00-6.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 16]   5.00-6.00   sec   167 KBytes  1.36 Mbits/sec                  
[ 18]   5.00-6.00   sec   173 KBytes  1.41 Mbits/sec                  
[ 20]   5.00-6.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 22]   5.00-6.00   sec   160 KBytes  1.31 Mbits/sec                  
[ 24]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 26]   5.00-6.00   sec   174 KBytes  1.42 Mbits/sec                  
[ 28]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 30]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 32]   5.00-6.00   sec   173 KBytes  1.41 Mbits/sec                  
[ 34]   5.00-6.00   sec   171 KBytes  1.40 Mbits/sec                  
[ 36]   5.00-6.00   sec   167 KBytes  1.36 Mbits/sec                  
[ 38]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 40]   5.00-6.00   sec   167 KBytes  1.36 Mbits/sec                  
[ 42]   5.00-6.00   sec   157 KBytes  1.28 Mbits/sec                  
[ 44]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 46]   5.00-6.00   sec   167 KBytes  1.36 Mbits/sec                  
[ 48]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 50]   5.00-6.00   sec   167 KBytes  1.36 Mbits/sec                  
[ 52]   5.00-6.00   sec   170 KBytes  1.39 Mbits/sec                  
[ 54]   5.00-6.00   sec   144 KBytes  1.18 Mbits/sec                  
[ 56]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 58]   5.00-6.00   sec   168 KBytes  1.37 Mbits/sec                  
[ 60]   5.00-6.00   sec   165 KBytes  1.35 Mbits/sec                  
[ 62]   5.00-6.00   sec   173 KBytes  1.41 Mbits/sec                  
[ 64]   5.00-6.00   sec   174 KBytes  1.42 Mbits/sec                  
