-----------------------------------------------------------
Server listening on 84
-----------------------------------------------------------
Accepted connection from 10.0.0.4, port 55384
[  5] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56604
[  8] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56606
[ 10] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56608
[ 12] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56610
[ 14] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56612
[ 16] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56614
[ 18] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56616
[ 20] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56618
[ 22] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56620
[ 24] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56622
[ 26] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56624
[ 28] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56628
[ 30] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56632
[ 32] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56634
[ 34] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56636
[ 36] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56640
[ 38] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56646
[ 40] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56650
[ 42] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56652
[ 44] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56656
[ 46] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56660
[ 48] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56664
[ 50] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56668
[ 52] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56672
[ 54] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56676
[ 56] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56680
[ 58] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56684
[ 60] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56688
[ 62] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56694
[ 64] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56698
[ 66] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56700
[ 68] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56704
[ 70] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56708
[ 72] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56712
[ 74] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56716
[ 76] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56720
[ 78] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56724
[ 80] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56728
[ 82] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56732
[ 84] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56736
[ 86] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56742
[ 88] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56746
[ 90] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56750
[ 92] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56754
[ 94] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56758
[ 96] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56762
[ 98] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56766
[100] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56772
[102] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56776
[104] local 10.0.0.11 port 84 connected to 10.0.0.4 port 56782
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-1.00   sec   269 KBytes  2.20 Mbits/sec                  
[  8]   0.00-1.00   sec   287 KBytes  2.35 Mbits/sec                  
[ 10]   0.00-1.00   sec   293 KBytes  2.40 Mbits/sec                  
[ 12]   0.00-1.00   sec   279 KBytes  2.28 Mbits/sec                  
[ 14]   0.00-1.00   sec   288 KBytes  2.36 Mbits/sec                  
[ 16]   0.00-1.00   sec   280 KBytes  2.29 Mbits/sec                  
[ 18]   0.00-1.00   sec   280 KBytes  2.29 Mbits/sec                  
[ 20]   0.00-1.00   sec   263 KBytes  2.15 Mbits/sec                  
[ 22]   0.00-1.00   sec   250 KBytes  2.05 Mbits/sec                  
[ 24]   0.00-1.00   sec   318 KBytes  2.61 Mbits/sec                  
[ 26]   0.00-1.00   sec   281 KBytes  2.30 Mbits/sec                  
[ 28]   0.00-1.00   sec   262 KBytes  2.14 Mbits/sec                  
[ 30]   0.00-1.00   sec   249 KBytes  2.04 Mbits/sec                  
[ 32]   0.00-1.00   sec   320 KBytes  2.62 Mbits/sec                  
[ 34]   0.00-1.00   sec   262 KBytes  2.14 Mbits/sec                  
[ 36]   0.00-1.00   sec   250 KBytes  2.05 Mbits/sec                  
[ 38]   0.00-1.00   sec   246 KBytes  2.02 Mbits/sec                  
[ 40]   0.00-1.00   sec   279 KBytes  2.28 Mbits/sec                  
[ 42]   0.00-1.00   sec   284 KBytes  2.33 Mbits/sec                  
[ 44]   0.00-1.00   sec   276 KBytes  2.26 Mbits/sec                  
[ 46]   0.00-1.00   sec   247 KBytes  2.03 Mbits/sec                  
[ 48]   0.00-1.00   sec   262 KBytes  2.14 Mbits/sec                  
[ 50]   0.00-1.00   sec   276 KBytes  2.26 Mbits/sec                  
[ 52]   0.00-1.00   sec   276 KBytes  2.26 Mbits/sec                  
[ 54]   0.00-1.00   sec   273 KBytes  2.24 Mbits/sec                  
[ 56]   0.00-1.00   sec   242 KBytes  1.98 Mbits/sec                  
[ 58]   0.00-1.00   sec   270 KBytes  2.21 Mbits/sec                  
[ 60]   0.00-1.00   sec   242 KBytes  1.98 Mbits/sec                  
[ 62]   0.00-1.00   sec   238 KBytes  1.95 Mbits/sec                  
[ 64]   0.00-1.00   sec   262 KBytes  2.14 Mbits/sec                  
[ 66]   0.00-1.00   sec   238 KBytes  1.95 Mbits/sec                  
[ 68]   0.00-1.00   sec   256 KBytes  2.10 Mbits/sec                  
[ 70]   0.00-1.00   sec   259 KBytes  2.12 Mbits/sec                  
[ 72]   0.00-1.00   sec   245 KBytes  2.00 Mbits/sec                  
[ 74]   0.00-1.00   sec   228 KBytes  1.86 Mbits/sec                  
[ 76]   0.00-1.00   sec   233 KBytes  1.91 Mbits/sec                  
[ 78]   0.00-1.00   sec   245 KBytes  2.00 Mbits/sec                  
[ 80]   0.00-1.00   sec   232 KBytes  1.90 Mbits/sec                  
[ 82]   0.00-1.00   sec   246 KBytes  2.02 Mbits/sec                  
[ 84]   0.00-1.00   sec   242 KBytes  1.98 Mbits/sec                  
[ 86]   0.00-1.00   sec   242 KBytes  1.98 Mbits/sec                  
[ 88]   0.00-1.00   sec   243 KBytes  1.99 Mbits/sec                  
[ 90]   0.00-1.00   sec   242 KBytes  1.98 Mbits/sec                  
[ 92]   0.00-1.00   sec   232 KBytes  1.90 Mbits/sec                  
[ 94]   0.00-1.00   sec   242 KBytes  1.98 Mbits/sec                  
[ 96]   0.00-1.00   sec   233 KBytes  1.91 Mbits/sec                  
[ 98]   0.00-1.00   sec   245 KBytes  2.00 Mbits/sec                  
[100]   0.00-1.00   sec   239 KBytes  1.96 Mbits/sec                  
[102]   0.00-1.00   sec   250 KBytes  2.05 Mbits/sec                  
[104]   0.00-1.00   sec   236 KBytes  1.93 Mbits/sec                  
[SUM]   0.00-1.00   sec  12.6 MBytes   106 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec   197 KBytes  1.61 Mbits/sec                  
[  8]   1.00-2.00   sec   197 KBytes  1.61 Mbits/sec                  
[ 10]   1.00-2.00   sec   197 KBytes  1.61 Mbits/sec                  
