-----------------------------------------------------------
Server listening on 84
-----------------------------------------------------------
Accepted connection from 10.0.0.4, port 41870
[  5] local 10.0.0.10 port 84 connected to 10.0.0.4 port 41894
[  8] local 10.0.0.10 port 84 connected to 10.0.0.4 port 41944
[ 10] local 10.0.0.10 port 84 connected to 10.0.0.4 port 41970
[ 12] local 10.0.0.10 port 84 connected to 10.0.0.4 port 41996
[ 14] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42018
[ 16] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42044
[ 18] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42066
[ 20] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42090
[ 22] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42118
[ 24] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42140
[ 26] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42164
[ 28] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42188
[ 30] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42210
[ 32] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42232
[ 34] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42254
[ 36] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42280
[ 38] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42302
[ 40] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42326
[ 42] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42352
[ 44] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42376
[ 46] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42400
[ 48] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42424
[ 50] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42448
[ 52] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42472
[ 54] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42496
[ 56] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42520
[ 58] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42542
[ 60] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42568
[ 62] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42588
[ 64] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42614
[ 66] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42636
[ 68] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42662
[ 70] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42684
[ 72] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42708
[ 74] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42734
[ 76] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42758
[ 78] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42786
[ 80] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42810
[ 82] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42832
[ 84] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42858
[ 86] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42882
[ 88] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42906
[ 90] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42928
[ 92] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42952
[ 94] local 10.0.0.10 port 84 connected to 10.0.0.4 port 42978
[ 96] local 10.0.0.10 port 84 connected to 10.0.0.4 port 43000
[ 98] local 10.0.0.10 port 84 connected to 10.0.0.4 port 43024
[100] local 10.0.0.10 port 84 connected to 10.0.0.4 port 43048
[102] local 10.0.0.10 port 84 connected to 10.0.0.4 port 43072
[104] local 10.0.0.10 port 84 connected to 10.0.0.4 port 43094
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-1.00   sec   543 KBytes  4.44 Mbits/sec                  
[  8]   0.00-1.00   sec   568 KBytes  4.65 Mbits/sec                  
[ 10]   0.00-1.00   sec   516 KBytes  4.22 Mbits/sec                  
[ 10]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 12]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 14]   1.00-2.00   sec   380 KBytes  3.12 Mbits/sec                  
[ 16]   1.00-2.00   sec   383 KBytes  3.15 Mbits/sec                  
[ 18]   1.00-2.00   sec  2.85 MBytes  23.9 Mbits/sec                  
[ 20]   1.00-2.00   sec  1.63 MBytes  13.7 Mbits/sec                  
[ 22]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 24]   1.00-2.00   sec   378 KBytes  3.10 Mbits/sec                  
[ 26]   1.00-2.00   sec   382 KBytes  3.14 Mbits/sec                  
[ 28]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 30]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 32]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 34]   1.00-2.00   sec  4.10 MBytes  34.5 Mbits/sec                  
[ 36]   1.00-2.00   sec   933 KBytes  7.66 Mbits/sec                  
[ 38]   1.00-2.00   sec  2.02 MBytes  17.0 Mbits/sec                  
[ 40]   1.00-2.00   sec   379 KBytes  3.11 Mbits/sec                  
[ 42]   1.00-2.00   sec   386 KBytes  3.17 Mbits/sec                  
[ 44]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 46]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 48]   1.00-2.00   sec   382 KBytes  3.14 Mbits/sec                  
[ 50]   1.00-2.00   sec   382 KBytes  3.14 Mbits/sec                  
[ 52]   1.00-2.00   sec  1.38 MBytes  11.6 Mbits/sec                  
[ 54]   1.00-2.00   sec  2.38 MBytes  20.0 Mbits/sec                  
[ 56]   1.00-2.00   sec   568 KBytes  4.67 Mbits/sec                  
[ 58]   1.00-2.00   sec   411 KBytes  3.38 Mbits/sec                  
[ 60]   1.00-2.00   sec   431 KBytes  3.54 Mbits/sec                  
[ 62]   1.00-2.00   sec  2.08 MBytes  17.5 Mbits/sec                  
[ 64]   1.00-2.00   sec   389 KBytes  3.19 Mbits/sec                  
[ 66]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 68]   1.00-2.00   sec   385 KBytes  3.16 Mbits/sec                  
[ 70]   1.00-2.00   sec   379 KBytes  3.11 Mbits/sec                  
[ 72]   1.00-2.00   sec   393 KBytes  3.23 Mbits/sec                  
[ 74]   1.00-2.00   sec  4.10 MBytes  34.5 Mbits/sec                  
[ 76]   1.00-2.00   sec   568 KBytes  4.67 Mbits/sec                  
[ 78]   1.00-2.00   sec  1.31 MBytes  11.0 Mbits/sec                  
[ 80]   1.00-2.00   sec  1.70 MBytes  14.3 Mbits/sec                  
[ 82]   1.00-2.00   sec   376 KBytes  3.09 Mbits/sec                  
[ 84]   1.00-2.00   sec   385 KBytes  3.16 Mbits/sec                  
[ 86]   1.00-2.00   sec   390 KBytes  3.20 Mbits/sec                  
[ 88]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 90]   1.00-2.00   sec  2.02 MBytes  17.0 Mbits/sec                  
[ 92]   1.00-2.00   sec   611 KBytes  5.02 Mbits/sec                  
[ 94]   1.00-2.00   sec   382 KBytes  3.14 Mbits/sec                  
[ 96]   1.00-2.00   sec   387 KBytes  3.18 Mbits/sec                  
[ 98]   1.00-2.00   sec   389 KBytes  3.19 Mbits/sec                  
[100]   1.00-2.00   sec   382 KBytes  3.14 Mbits/sec                  
[102]   1.00-2.00   sec   385 KBytes  3.16 Mbits/sec                  
[104]   1.00-2.00   sec   933 KBytes  7.66 Mbits/sec                  
[SUM]   1.00-2.00   sec  41.9 MBytes   353 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec   393 KBytes  3.22 Mbits/sec                  
[  8]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 10]   2.00-3.00   sec   397 KBytes  3.26 Mbits/sec                  
[ 12]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 14]   2.00-3.00   sec   390 KBytes  3.20 Mbits/sec                  
[ 16]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 18]   2.00-3.00   sec  2.90 MBytes  24.3 Mbits/sec                  
[ 20]   2.00-3.00   sec  1.67 MBytes  14.0 Mbits/sec                  
[ 22]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 24]   2.00-3.00   sec   399 KBytes  3.27 Mbits/sec                  
[ 26]   2.00-3.00   sec   393 KBytes  3.22 Mbits/sec                  
[ 28]   2.00-3.00   sec   392 KBytes  3.21 Mbits/sec                  
[ 30]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 32]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 34]   2.00-3.00   sec  4.23 MBytes  35.5 Mbits/sec                  
[ 36]   2.00-3.00   sec   962 KBytes  7.88 Mbits/sec                  
[ 38]   2.00-3.00   sec  2.05 MBytes  17.2 Mbits/sec                  
[ 40]   2.00-3.00   sec   379 KBytes  3.10 Mbits/sec                  
[ 42]   2.00-3.00   sec   396 KBytes  3.24 Mbits/sec                  
[ 44]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 46]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 48]   2.00-3.00   sec   393 KBytes  3.22 Mbits/sec                  
[ 50]   2.00-3.00   sec   390 KBytes  3.20 Mbits/sec                  
[ 52]   2.00-3.00   sec  1.37 MBytes  11.5 Mbits/sec                  
[ 54]   2.00-3.00   sec  2.58 MBytes  21.6 Mbits/sec                  
[ 56]   2.00-3.00   sec   568 KBytes  4.66 Mbits/sec                  
[ 58]   2.00-3.00   sec   399 KBytes  3.27 Mbits/sec                  
[ 60]   2.00-3.00   sec   488 KBytes  4.00 Mbits/sec                  
[ 62]   2.00-3.00   sec  2.08 MBytes  17.5 Mbits/sec                  
[ 64]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 66]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 68]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 70]   2.00-3.00   sec   379 KBytes  3.10 Mbits/sec                  
[ 72]   2.00-3.00   sec   393 KBytes  3.22 Mbits/sec                  
[ 74]   2.00-3.00   sec  4.23 MBytes  35.5 Mbits/sec                  
[ 76]   2.00-3.00   sec   568 KBytes  4.66 Mbits/sec                  
[ 78]   2.00-3.00   sec  1.38 MBytes  11.6 Mbits/sec                  
[ 80]   2.00-3.00   sec  1.69 MBytes  14.2 Mbits/sec                  
[ 82]   2.00-3.00   sec   379 KBytes  3.10 Mbits/sec                  
[ 84]   2.00-3.00   sec   397 KBytes  3.26 Mbits/sec                  
[ 86]   2.00-3.00   sec   392 KBytes  3.21 Mbits/sec                  
[ 88]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 90]   2.00-3.00   sec  2.05 MBytes  17.2 Mbits/sec                  
[ 92]   2.00-3.00   sec   676 KBytes  5.54 Mbits/sec                  
[ 94]   2.00-3.00   sec   393 KBytes  3.22 Mbits/sec                  
[ 96]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[ 98]   2.00-3.00   sec   387 KBytes  3.17 Mbits/sec                  
[100]   2.00-3.00   sec   395 KBytes  3.23 Mbits/sec                  
[102]   2.00-3.00   sec   397 KBytes  3.26 Mbits/sec                  
[104]   2.00-3.00   sec   933 KBytes  7.65 Mbits/sec                  
[SUM]   2.00-3.00   sec  42.9 MBytes   360 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   3.00-4.00   sec   417 KBytes  3.42 Mbits/sec                  
[  8]   3.00-4.00   sec   423 KBytes  3.46 Mbits/sec                  
[ 10]   3.00-4.00   sec   426 KBytes  3.49 Mbits/sec                  
[ 12]   3.00-4.00   sec   423 KBytes  3.46 Mbits/sec                  
[ 14]   3.00-4.00   sec   414 KBytes  3.39 Mbits/sec                  
[ 16]   3.00-4.00   sec   414 KBytes  3.39 Mbits/sec                  
[ 18]   3.00-4.00   sec  4.27 MBytes  35.8 Mbits/sec                  
[ 20]   3.00-4.00   sec  1.94 MBytes  16.3 Mbits/sec                  
[ 22]   3.00-4.00   sec   421 KBytes  3.45 Mbits/sec                  
[ 24]   3.00-4.00   sec   426 KBytes  3.49 Mbits/sec                  
[ 26]   3.00-4.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 28]   3.00-4.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 30]   3.00-4.00   sec   420 KBytes  3.44 Mbits/sec                  
[ 32]   3.00-4.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 34]   3.00-4.00   sec  4.51 MBytes  37.8 Mbits/sec                  
[ 36]   3.00-4.00   sec  1018 KBytes  8.34 Mbits/sec                  
[ 38]   3.00-4.00   sec  2.27 MBytes  19.0 Mbits/sec                  
[ 40]   3.00-4.00   sec   413 KBytes  3.38 Mbits/sec                  
[ 42]   3.00-4.00   sec   426 KBytes  3.49 Mbits/sec                  
[ 44]   3.00-4.00   sec   421 KBytes  3.45 Mbits/sec                  
[ 46]   3.00-4.00   sec   420 KBytes  3.44 Mbits/sec                  
[ 48]   3.00-4.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 50]   3.00-4.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 52]   3.00-4.00   sec  1.53 MBytes  12.8 Mbits/sec                  
[ 54]   3.00-4.00   sec  2.50 MBytes  21.0 Mbits/sec                  
[ 56]   3.00-4.00   sec   619 KBytes  5.07 Mbits/sec                  
[ 58]   3.00-4.00   sec   609 KBytes  4.99 Mbits/sec                  
[ 60]   3.00-4.00   sec   612 KBytes  5.02 Mbits/sec                  
[ 62]   3.00-4.00   sec  2.85 MBytes  23.9 Mbits/sec                  
[ 64]   3.00-4.00   sec   421 KBytes  3.45 Mbits/sec                  
[ 66]   3.00-4.00   sec   423 KBytes  3.46 Mbits/sec                  
[ 68]   3.00-4.00   sec   419 KBytes  3.43 Mbits/sec                  
[ 70]   3.00-4.00   sec   413 KBytes  3.38 Mbits/sec                  
[ 72]   3.00-4.00   sec   564 KBytes  4.62 Mbits/sec                  
[ 74]   3.00-4.00   sec  4.48 MBytes  37.6 Mbits/sec                  
[ 76]   3.00-4.00   sec   615 KBytes  5.04 Mbits/sec                  
[ 78]   3.00-4.00   sec  1.51 MBytes  12.7 Mbits/sec                  
[ 80]   3.00-4.00   sec  2.17 MBytes  18.2 Mbits/sec                  
[ 82]   3.00-4.00   sec   407 KBytes  3.34 Mbits/sec                  
[ 84]   3.00-4.00   sec   420 KBytes  3.44 Mbits/sec                  
[ 86]   3.00-4.00   sec   420 KBytes  3.44 Mbits/sec                  
[ 88]   3.00-4.00   sec   420 KBytes  3.44 Mbits/sec                  
[ 90]   3.00-4.00   sec  2.34 MBytes  19.6 Mbits/sec                  
[ 92]   3.00-4.00   sec   764 KBytes  6.26 Mbits/sec                  
[ 94]   3.00-4.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 96]   3.00-4.00   sec   423 KBytes  3.46 Mbits/sec                  
[ 98]   3.00-4.00   sec   416 KBytes  3.41 Mbits/sec                  
[100]   3.00-4.00   sec   416 KBytes  3.41 Mbits/sec                  
[102]   3.00-4.00   sec   420 KBytes  3.44 Mbits/sec                  
[104]   3.00-4.00   sec  1018 KBytes  8.34 Mbits/sec                  
[SUM]   3.00-4.00   sec  48.7 MBytes   409 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   4.00-5.00   sec   416 KBytes  3.41 Mbits/sec                  
[  8]   4.00-5.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 10]   4.00-5.00   sec   423 KBytes  3.46 Mbits/sec                  
[ 12]   4.00-5.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 14]   4.00-5.00   sec   414 KBytes  3.39 Mbits/sec                  
[ 16]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 18]   4.00-5.00   sec  4.39 MBytes  36.8 Mbits/sec                  
[ 20]   4.00-5.00   sec  1.90 MBytes  15.9 Mbits/sec                  
[ 22]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 24]   4.00-5.00   sec   426 KBytes  3.49 Mbits/sec                  
[ 26]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 28]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 30]   4.00-5.00   sec   416 KBytes  3.41 Mbits/sec                  
[ 32]   4.00-5.00   sec   421 KBytes  3.45 Mbits/sec                  
[ 34]   4.00-5.00   sec  4.47 MBytes  37.5 Mbits/sec                  
[ 36]   4.00-5.00   sec  1.04 MBytes  8.69 Mbits/sec                  
[ 38]   4.00-5.00   sec  2.21 MBytes  18.5 Mbits/sec                  
[ 40]   4.00-5.00   sec   421 KBytes  3.45 Mbits/sec                  
[ 42]   4.00-5.00   sec   433 KBytes  3.54 Mbits/sec                  
[ 44]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 46]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 48]   4.00-5.00   sec   423 KBytes  3.46 Mbits/sec                  
[ 50]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 52]   4.00-5.00   sec  1.47 MBytes  12.3 Mbits/sec                  
[ 54]   4.00-5.00   sec  2.42 MBytes  20.3 Mbits/sec                  
[ 56]   4.00-5.00   sec   611 KBytes  5.00 Mbits/sec                  
[ 58]   4.00-5.00   sec   615 KBytes  5.04 Mbits/sec                  
[ 60]   4.00-5.00   sec   607 KBytes  4.97 Mbits/sec                  
[ 62]   4.00-5.00   sec  2.73 MBytes  22.9 Mbits/sec                  
[ 64]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 66]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 68]   4.00-5.00   sec   420 KBytes  3.44 Mbits/sec                  
[ 70]   4.00-5.00   sec   407 KBytes  3.34 Mbits/sec                  
[ 72]   4.00-5.00   sec   578 KBytes  4.74 Mbits/sec                  
[ 74]   4.00-5.00   sec  4.47 MBytes  37.5 Mbits/sec                  
[ 76]   4.00-5.00   sec   615 KBytes  5.04 Mbits/sec                  
[ 78]   4.00-5.00   sec  1.49 MBytes  12.5 Mbits/sec                  
[ 80]   4.00-5.00   sec  2.17 MBytes  18.2 Mbits/sec                  
[ 82]   4.00-5.00   sec   413 KBytes  3.38 Mbits/sec                  
[ 84]   4.00-5.00   sec   420 KBytes  3.44 Mbits/sec                  
[ 86]   4.00-5.00   sec   423 KBytes  3.46 Mbits/sec                  
[ 88]   4.00-5.00   sec   416 KBytes  3.40 Mbits/sec                  
[ 90]   4.00-5.00   sec  2.33 MBytes  19.5 Mbits/sec                  
[ 92]   4.00-5.00   sec   764 KBytes  6.25 Mbits/sec                  
[ 94]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 96]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[ 98]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[100]   4.00-5.00   sec   417 KBytes  3.42 Mbits/sec                  
[102]   4.00-5.00   sec   420 KBytes  3.44 Mbits/sec                  
[104]   4.00-5.00   sec  1018 KBytes  8.34 Mbits/sec                  
[SUM]   4.00-5.00   sec  48.5 MBytes   407 Mbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   5.00-6.00   sec   411 KBytes  3.37 Mbits/sec                  
[  8]   5.00-6.00   sec   411 KBytes  3.37 Mbits/sec                  
[ 10]   5.00-6.00   sec   417 KBytes  3.41 Mbits/sec                  
[ 12]   5.00-6.00   sec   411 KBytes  3.37 Mbits/sec                  
[ 14]   5.00-6.00   sec   409 KBytes  3.34 Mbits/sec                  
[ 16]   5.00-6.00   sec   409 KBytes  3.34 Mbits/sec                  
