fwd_receiver,72.0,46.6,62.9,54.0,72.1,68.0,38.0,42.4,36.2,36.0,43.3,60.0,357.0,190.0,269.0,136.0,55.1,20.9,49.6,72.0,6.55,58.5,31.2,23.8
fwd_sender,85.5,72.5,74.2,70.3,15.9,63.0,51.2,12.7,60.2,66.1,20.5,7.2,285.0,343.0,209.0,116.0,66.1,9.28,101.0,59.3,6.84,35.2,35.0,39.0
fwd_receiver,85.2,72.3,73.9,70.1,15.9,62.8,51.0,12.6,60.1,65.9,20.4,7.18,285.0,342.0,209.0,116.0,65.9,9.24,101.0,59.2,6.82,35.1,34.9,39.0
fwd_sender,28.1,6.08,66.0,7.38,42.7,39.3,49.9,26.5,14.0,23.1,15.4,246.0,418.0,106.0,291.0,139.0,57.5,56.3,12.8,66.6,6.05,57.9,67.3,61.7
fwd_receiver,28.0,6.06,65.9,7.36,42.6,39.2,49.6,26.4,13.9,23.1,15.4,245.0,417.0,106.0,290.0,138.0,57.3,56.2,12.8,66.3,6.03,57.7,67.1,61.5
fwd_sender,39.7,17.1,74.8,72.6,71.9,27.0,75.1,18.6,76.2,38.3,64.9,37.0,271.0,380.0,191.0,112.0,40.7,10.7,65.9,67.1,6.86,59.9,32.1,54.9
fwd_receiver,39.6,17.1,74.7,72.4,71.7,27.0,74.9,18.6,76.0,38.2,64.7,36.9,271.0,378.0,191.0,111.0,40.7,10.6,65.7,66.9,6.85,59.7,32.0,54.7
fwd_sender,35.4,75.0,82.6,59.9,11.2,37.8,10.5,26.9,69.1,10.3,49.5,35.9,349.0,188.0,250.0,166.0,51.7,31.0,76.5,70.4,6.77,67.5,73.9,70.5
fwd_receiver,35.4,74.8,82.3,59.7,11.2,37.7,10.5,26.8,68.9,10.3,49.3,35.8,348.0,187.0,250.0,166.0,51.5,31.0,76.3,70.2,6.75,67.3,73.6,70.3
fwd_sender,76.0,68.4,66.3,29.7,69.0,62.2,72.1,29.3,75.3,41.0,37.0,60.2,217.0,190.0,312.0,236.0,10.4,18.5,38.6,69.1,21.8,60.0,17.5,30.0
