ratapt_nifwd_sender,28.8,25.3,19.7,34.9,131.0,44.6,96.3,22.1,65.7,24.9,96.4,44.8,280.0,152.0,408.0,117.0,54.7,38.0,9.7,91.8,99.1,6.6,15.8,12.2,125.0,56.7,138.0,138.0,176.0,76.0,173.0,74.2
ratapt_nifwd_sender,73.0,11.4,74.5,36.5,73.4,14.7,73.9,9.97,73.4,35.6,74.6,17.3,324.0,301.0,246.0,86.4,56.1,29.7,64.3,11.2,126.0,24.6,64.5,11.2,84.1,72.9,255.0,72.3,147.0,149.0,103.0,72.8
ratapt_nifwd_sender,71.0,66.7,103.0,16.2,71.5,6.41,71.1,28.3,63.8,67.5,72.4,7.47,372.0,94.7,394.0,94.6,63.8,26.1,58.4,17.3,32.8,8.98,34.8,67.4,183.0,81.0,126.0,80.5,97.8,211.0,94.7,81.3
ratapt_nifwd_sender,52.0,37.3,68.9,57.2,38.5,36.2,70.3,7.05,59.1,59.0,69.5,13.1,265.0,172.0,435.0,83.9,69.1,58.7,69.3,48.5,35.3,13.1,64.6,28.3,279.0,43.4,91.0,155.0,157.0,66.9,86.8,76.1
ratapt_nifwd_sender,68.9,6.04,60.0,17.4,40.5,58.3,53.7,38.9,34.1,20.7,65.5,21.4,393.0,95.2,356.0,111.0,65.3,64.8,69.9,8.32,58.7,131.0,65.6,7.08,127.0,83.9,102.0,84.5,169.0,124.0,182.0,83.3
ratapt_nifwd_sender,70.5,28.2,66.0,58.8,64.2,5.37,73.8,29.7,63.5,7.72,74.3,41.5,428.0,84.0,286.0,157.0,71.7,8.95,72.8,35.5,41.4,14.5,67.1,60.0,93.4,7.64,151.0,139.0,122.0,69.7,164.0,209.0
ratapt_nifwd_sender,73.9,18.9,70.0,31.0,55.9,8.33,70.3,6.13,58.3,17.9,25.9,8.61,270.0,189.0,413.0,83.2,64.4,8.82,71.9,63.8,65.4,173.0,36.8,25.9,89.6,104.0,175.0,68.3,278.0,73.4,90.9,73.8
ratapt_nifwd_sender,70.8,33.1,73.5,22.9,67.3,57.3,60.0,8.32,64.5,7.08,66.9,56.3,397.0,178.0,275.0,105.0,58.4,20.5,67.5,31.2,63.6,23.8,70.8,29.9,141.0,81.1,173.0,137.0,92.1,81.0,168.0,81.6
ratapt_nifwd_sender,41.8,36.5,69.0,36.4,65.9,22.0,58.5,65.9,47.1,10.3,49.0,27.6,290.0,98.9,468.0,99.2,45.1,132.0,65.7,22.3,76.4,20.5,57.9,6.35,252.0,139.0,94.2,79.7,137.0,79.9,93.6,80.0
ratapt_nifwd_sender,70.8,7.83,78.9,36.9,65.9,34.5,59.3,11.7,55.3,15.5,79.4,45.4,337.0,121.0,342.0,154.0,57.2,49.2,73.2,34.8,67.0,26.4,56.3,27.8,203.0,93.2,134.0,92.7,98.7,110.0,130.0,92.7
ratapt_nifwd_sender,92.8,40.6,56.1,16.2,77.7,16.1,41.3,23.2,60.5,20.7,48.8,70.2,279.0,111.0,463.0,102.0,77.2,7.05,47.9,66.0,68.4,34.0,47.0,44.0,96.1,84.4,90.2,84.5,204.0,151.0,161.0,84.3
ratapt_nifwd_sender,63.6,9.7,71.0,34.4,21.0,20.0,55.8,7.09,39.2,6.67,59.6,43.6,231.0,182.0,341.0,203.0,255.0,50.8,7.68,19.4,60.6,18.2,58.0,55.3,145.0,79.8,266.0,65.9,143.0,80.1,95.4,79.9
ratapt_nifwd_sender,70.9,47.2,51.1,69.3,71.8,8.72,66.8,6.64,50.1,12.9,48.4,48.8,263.0,92.1,495.0,107.0,70.2,51.2,63.0,52.8,119.0,15.3,21.7,9.5,108.0,83.2,129.0,187.0,203.0,82.5,81.2,80.7
ratapt_nifwd_sender,76.3,21.2,60.7,22.4,74.9,24.5,76.8,63.1,76.3,19.9,69.4,15.9,348.0,154.0,283.0,171.0,66.5,46.0,75.3,14.7,61.9,20.2,55.7,13.9,138.0,85.7,184.0,85.9,114.0,112.0,152.0,84.2
ratapt_nifwd_sender,67.9,72.0,71.9,43.2,53.7,8.08,39.2,7.11,81.0,8.58,46.7,57.7,282.0,106.0,346.0,221.0,79.5,32.3,69.0,44.9,81.2,9.9,73.0,6.54,110.0,88.3,214.0,88.7,199.0,86.0,95.2,72.8
